loss,weight_order,prod_distance_order,time_delivery_order,lambda,thetas
83946179,2,1,2,0.0,3.3845968339196624 0.038761542440905926 1.7608929199476848 0.008340375591060307 0.24057273694314377 1.3367840571795564
84234316,2,1,2,0.2,3.354384360354978 0.06850741087031277 1.6662873421002 0.22087382247690582 0.04525553618338085 1.4435515117544497
86046251,2,1,2,0.4,3.2363739197061405 0.08072422012528309 1.731846934468684 0.23583488563408692 0.382064016289216 1.4818880908679708
84522106,2,1,2,0.6,3.3959662963196613 0.34089139311138367 1.615003258299736 0.3462449242770163 0.22670021946118896 1.446308740272882
85585418,2,1,2,0.8,3.2345196338308937 0.13966526864322368 1.7166488869582153 0.1111732907094785 0.24351710450367384 1.498602354941712
86282997,2,1,2,1.0,3.1625042524869236 0.15178402073756764 1.8264884247268816 0.050401482364681005 0.23457468042727478 1.459135253530973
83997170,2,1,3,0.0,3.35960227929652 0.06521627697413093 1.6501215659091206 0.05865573491817184 0.23466867577932995 1.458314007954411 -0.08298920951195704
84374992,2,1,3,0.2,3.339801771042883 0.28674341535175674 1.7310639689707843 0.1380986914875383 0.26547623381161606 1.3934202714446513 -0.09660193375772205
85439172,2,1,3,0.4,3.237135983299952 0.03996256581361663 1.7840933911324284 0.1868076325854374 -0.080991656611047 1.4347224474610025 0.051006864176816276
85555345,2,1,3,0.6,3.234335719670428 0.25488311816844067 1.8561413487802725 0.18923032671808876 0.009324382948233562 1.3658417999339911 0.009939214670200073
84581411,2,1,3,0.8,3.331965483815789 0.14326689049199734 1.5788927683074498 0.22177315020110924 0.26798959941021294 1.5413936808470532 -0.09803843732647692
85613213,2,1,3,1.0,3.239286809128535 0.07120495036774113 1.7542659665208589 0.3146936743719714 0.05422069723484815 1.4570358477011267 -0.0077301927745864
85994959,2,1,4,0.0,3.212387689333294 0.2015552771410342 1.8508178226394176 0.30574119269235617 0.5678685088314289 1.0001579115928096 -0.23091094241682641 0.06008187659317802
83942945,2,1,4,0.2,3.4224071896896127 0.11791827502035829 1.6856059058090043 0.20602757064101523 0.15740004467080446 0.7919908462270622 -0.06118407395063478 0.12954931948612325
84272947,2,1,4,0.4,3.3135332415094503 0.25231324540535416 1.7328016213958948 0.3174372103970276 0.35320727573357047 1.213856093074447 -0.13571794220004046 -0.021324629870158224
86269120,2,1,4,0.6,3.199431308333377 0.12595572553309986 1.899919509780592 0.26717101759040845 0.18449043978574564 0.8809594218497221 -0.06862277900823296 0.09691607186214822
85669688,2,1,4,0.8,3.1772395780554623 0.36455691096985904 1.859715079874515 -0.00488934211662514 0.5893531779600784 1.2254697527485547 -0.23892249245451655 -0.02256416035450736
84007842,2,1,4,1.0,3.2645066479764235 0.1324438239059773 1.7148187270273638 0.29572466082786497 0.11093736602694208 1.4331425130131772 -0.02950472018201995 -0.0954722657869819
83863348,2,2,1,0.0,3.203051402359652 0.04925532132711788 1.4497669614956514 0.2784545906470284 1.8516011322747326 0.2088907846654497
83243432,2,2,1,0.2,3.246348593785901 0.1328748856481129 1.4848649868554178 -0.02937395205754077 1.7858843503057655 0.23232019529603362
84012142,2,2,1,0.4,3.188785330329148 0.3727790013635623 1.7098419855924198 0.23389521405999375 1.6000694631739454 0.07991843568944106
84670902,2,2,1,0.6,3.138459848511194 0.3996411972844404 1.5502749617135692 0.1998306471603047 1.804200481657239 0.19913510445713717
82369033,2,2,1,0.8,3.346225769481447 0.0950212807030332 1.4520081188183662 0.2438864429916662 1.7214973051996534 0.2253511300469502
82149809,2,2,1,1.0,3.3599901667918477 0.08772394376132484 1.628392636355511 0.29973896669727057 1.5320539276505465 0.06924096514335158
81564296,2,2,2,0.0,2.938162458849937 0.23343866870244415 1.1990280448937876 0.15682030307263561 1.4701719751111533 0.28686251102293553 1.0883786271601523
81778135,2,2,2,0.2,2.889565912190707 0.23985015059544645 1.1815501027354913 0.1794782774551234 1.3855229715322408 0.10190781140343338 1.2248930766433102
82294985,2,2,2,0.4,2.791373518110953 0.04354359383564024 1.210515087673858 0.10714133513909191 1.5415754412980291 0.045162087849146576 1.1362836192227372
82775357,2,2,2,0.6,2.7856467553667925 0.11181594286224844 1.4505558143870467 0.015693878709174693 1.3274775417146203 0.37061556774231497 1.1220233991991828
83584804,2,2,2,0.8,2.72118935607369 0.3428993034251603 1.468656530046029 0.08701533643642662 1.300335001006141 0.35436008576957473 1.178011323110135
82989390,2,2,2,1.0,2.7377077046441594 0.34452211702360896 1.2734122816651183 0.10778072922587144 1.481492710042568 0.1053880828816172 1.1731390213877717
82097428,2,2,3,0.0,2.840279388357654 0.284925054742886 1.2410757505549523 0.06178462703541945 1.5206387258517085 0.449943394884111 1.084618723782707 -0.17556212397105525
81890255,2,2,3,0.2,2.8733132925565736 0.34114983372605945 1.227054769641827 0.06885124224491111 1.521768474895374 0.18499674913410627 1.0669536289781856 -0.06306227595969807
82637367,2,2,3,0.4,2.8154798062296775 0.36812817036419393 1.434338623107802 0.23342923220835776 1.266004005339508 0.5268206725098219 1.161619363486207 -0.20826208261566864
83396085,2,2,3,0.6,2.6493389607946742 0.10854933653446182 1.444774001087038 0.1350735881054948 1.3818493179776656 0.3178331258131795 1.1864825503519614 -0.11833101727469147
81867113,2,2,3,0.8,2.8524685492398327 0.14536652693471858 1.2639347654169963 0.0723793367817534 1.30225056830926 0.08830116534608527 1.2626373382426304 -0.02311776448874654
82813817,2,2,3,1.0,2.7557337900090553 0.35732285543654113 1.3724148404941967 0.1665693033662974 1.4124117030663574 0.007849533597927755 1.1296043650939727 0.010306024661771133
81359845,2,2,4,0.0,2.8442190645934873 0.1619352472045521 1.3882170609139013 -0.010840709929794454 1.439843969877153 0.016799239827647878 0.9746089861499707 0.009404371226240308 -0.047190073241514426
81331397,2,2,4,0.2,2.987848826643741 0.2776453165985311 1.2888874041448934 0.3371269464121718 1.4224902539930755 0.24331456929391035 0.6736976232908493 -0.09263611885260756 0.06596824774790416
82593510,2,2,4,0.4,2.7271078082393574 0.35394714713750963 1.5051872458192266 0.014809159578418002 1.3932099580737 0.07065329859522286 0.9969433648231731 -0.016018131291784348 -0.04709780304579217
82751011,2,2,4,0.6,2.692197789957549 0.2816125586386237 1.3797809160608172 0.06611598213820409 1.5586893164001747 0.41348088811891626 1.0528418945070814 -0.15825484304370713 -0.06900408843523084
80192001,2,2,4,0.8,2.952403435536193 0.030028309766365793 1.2883316171682815 0.07474014278320085 1.3843350897670228 0.03532357294202859 1.0911364384458488 0.004700737183038404 -0.0823457678283104
81557230,2,2,4,1.0,2.9331378527657965 0.04183900698787331 1.4792951183568805 0.22325663810418905 1.3119676228364547 0.459514206641948 0.6688003891048466 -0.18196337217123726 0.06743975644481741
84096485,2,3,1,0.0,3.229734198985135 0.393492066770207 1.4316183916704395 0.23358686734676976 1.846692606880487 -0.14401671160040416 0.2999026156502842
83442978,2,3,1,0.2,3.22891915851747 0.27742228520758266 1.5956483139744908 0.3855861558668426 1.6867671120953418 -0.22497110854666255 0.13616597607839803
82260970,2,3,1,0.4,3.358988127941119 0.24781213862823168 1.4548676392355764 0.10824600746336785 1.7125721623283023 -0.08883099816667804 0.1964588158028544
81957478,2,3,1,0.6,3.3892941307936177 0.16566071952392927 1.6278267315330373 0.4444878472879492 1.5134210858304464 -0.2538728741476457 0.23146474472104828
83579710,2,3,1,0.8,3.256886686641417 0.28279221635763924 1.471207187611332 -0.1579971659506697 1.786090541261547 0.04776880725412176 0.33863553317689404
82197749,2,3,1,1.0,3.3451153441286063 0.14229621490313377 1.6334125175243475 -0.33527733186667197 1.5487378096513622 0.13375717887986951 0.10213717919404788
83338234,2,3,2,0.0,2.666610953180979 0.08735516710900063 1.4763194495210643 0.28303471258397617 1.5038066489427264 -0.1683459168283927 0.13608296842871995 1.0286971507372955
82021968,2,3,2,0.2,2.9038765870453345 0.31186222905258815 1.1970332181068288 -0.2876504857650571 1.3081780562195424 0.12872075168971475 0.2209166977334507 1.2750576949438268
84619833,2,3,2,0.4,2.58351529012264 0.2783901905085039 1.3842141280766627 0.3532092314321357 1.4333507671217167 -0.19855188832042334 0.35855223833977606 1.247532875159356
82557591,2,3,2,0.6,2.766722188188728 0.08382913104523079 1.53062360067157 0.15969236921638616 1.3190196018422908 -0.10595308472876713 0.1337763428074549 1.0710341957160066
81346255,2,3,2,0.8,2.958747647949475 0.12649258018034062 1.2996290876198064 0.4572628227386579 1.356243452769063 -0.24811105956420623 0.31605029546513985 1.0903002653737193
82706230,2,3,2,1.0,2.7413701150400542 0.04332944598151112 1.3400173084534406 -0.032067026028206234 1.427271678441577 -0.014934623816386331 0.17121295648125165 1.1690342756446026
82196688,2,3,3,0.0,2.798319284092091 0.023489187273047267 1.4449649739710482 0.08864052438440397 1.3847324562674124 -0.08316341106386776 0.30075883464091846 1.0662090194483744 -0.10948251660375496
82844455,2,3,3,0.2,2.7481505227144494 0.20660280615849302 1.1643752275873862 0.09990062076466856 1.4688876661661863 -0.06850930975846682 0.24081154158475113 1.2838447889721156 -0.0871667650979031
82761221,2,3,3,0.4,2.790898819629404 0.35645150830488365 1.3807070176009943 0.04632428200045336 1.2118267141930825 -0.041645269042887 0.29682703818028694 1.2886970394270305 -0.11084884856365564
82669466,2,3,3,0.6,2.7939143493984187 0.2901143703487026 1.1397728656603108 0.04059700693861992 1.4226995754364054 -0.038075131041455275 0.2715910441402009 1.3114726290832515 -0.10229570950225021
83958766,2,3,3,0.8,2.6132825464536134 0.3061534217733762 1.3318404696668114 0.0744328486499434 1.4653708135760808 -0.059011852445439786 0.4860001845057792 1.241817576137651 -0.1912137985686925
81958100,2,3,3,1.0,2.878743994850684 0.17722872516763666 1.257621468548194 0.16394076719794778 1.192841878019056 -0.10035458241418688 0.07411185837973688 1.3512739223009944 -0.01596982151095962
83135037,2,3,4,0.0,2.7663875990031013 0.3813878925210936 1.3994044594090915 0.14474487655554702 1.583752921173401 -0.08807756259750914 -0.0797070060859037 0.6636041832125772 0.042986643603820665 0.05566597185099451
80573064,2,3,4,0.2,2.881738824728965 0.19704845344823962 1.2680211189653599 0.18231439173961622 1.436823285584421 -0.11255116277840849 -0.03850361599424227 1.2536814582889855 0.03781187619069344 -0.14042334777409624
81417257,2,3,4,0.4,2.8692099611121358 0.1922651413908432 1.5645517530965833 -0.2226059629081832 1.216028736502276 0.08846739696429796 -0.08805883723822569 1.002442476552864 0.05342025493089109 -0.05177504984961502
80587460,2,3,4,0.6,2.954620946808404 0.08590221743720955 1.3019510078536882 0.30342991008850634 1.3646394600752183 -0.1751460186201819 0.41253864267246476 0.9426770531619748 -0.15825581913679354 -0.021119366446551133
82009920,2,3,4,0.8,2.787583375821475 0.38148243553154104 1.316710739705088 0.05249524234099121 1.4945556418574202 -0.04250490149856378 0.127231074306869 1.064778891741583 -0.03754900115290265 -0.0695827493511057
82179901,2,3,4,1.0,2.8182182456019436 0.2885913409502205 1.5836854533603943 0.5843707313410476 1.2345068580328573 -0.31293267000562164 0.11599513087029972 0.939260209486812 -0.034401248327068874 -0.024279977128050415
85404903,2,4,1,0.0,3.060909474436259 0.1261749285975463 1.670698030445231 0.34994650487796214 1.2847947938045172 -0.20338754649981855 0.10492586514491907 0.36318345037007305
85965250,2,4,1,0.2,3.0781159891200054 0.288532084965591 1.6611571370459086 0.5465102465485799 1.1531306391223517 -0.30086083947212394 0.16394524625294346 0.37848117877562687
84053259,2,4,1,0.4,3.3022662147176614 0.09295098582378304 1.526421801791986 -0.20378986372480803 0.9140081217220397 0.06783118703289202 0.2553660984078369 0.3390361757864507
85475305,2,4,1,0.6,3.260006079005662 0.3881562333459119 1.5918838097936687 -0.030935206507702876 0.7270189928201598 -0.01550783097956937 0.3337679288555202 0.3457851407131089
86228319,2,4,1,0.8,3.1464565526687456 0.3418055409614248 1.7407995893358232 -0.07829714518086409 0.693698075705168 0.00964015764589328 0.33593585051291525 0.1431893978614593
84007255,2,4,1,1.0,3.1674444779983677 0.105476914797016 1.5344927199618021 -0.0846597229029287 1.2814068951817759 0.005025666019289994 0.1170114397826442 0.10452384664299007
82361292,2,4,2,0.0,2.742630523113821 0.061722281155346524 1.3889410187376872 0.1829459425914775 1.2592355371775918 -0.11287993944904683 -0.02263154673298406 0.20203977160447797 1.1559480713257126
