loss,weight_order,prod_distance_order,time_delivery_order,lambda,thetas
1931624755386584662016,1,1,1,0.0,-0.16804260517400993 -6450.59550746185 4503.659124015193 1459.7390349578532
6612238418174594,1,1,1,0.2,0.4558914335234223 -6.192891180749735 -6.2040606526106306 -8.113406330669166
6609265359993545,1,1,1,0.4,0.45680753425306414 -6.191496859149604 -6.202964779747036 -8.111579609491447
6606406819160524,1,1,1,0.6,0.45772329411569457 -6.190157091788466 -6.201722832085298 -8.109824359381802
6603578142580337,1,1,1,0.8,0.4586387133015828 -6.188831333087482 -6.200444736526944 -8.108087461916261
6600762398808574,1,1,1,1.0,0.45955379199913593 -6.187511473715226 -6.199152478232421 -8.106358293123204
2127015400642484647486971445248,1,1,2,0.0,0.34667047003934254 -6401.450711728438 4452.578893842786 -150910.88929956726 152374.19849185328
2774589111699772538880,1,1,2,0.2,0.4899336937124388 -4.194663453014422 -4.202034890400261 -5.495496047580228 -5.495445947425211
2773686340453159927808,1,1,2,0.4,0.4905727616911237 -4.19396344235817 -4.201634513920428 -5.494578954320927 -5.494551865179274
2772822254653032890368,1,1,2,0.6,0.4912116658294685 -4.1933042720973095 -4.2010744123048385 -5.493715365429123 -5.49369594704097
2771968102191485419520,1,1,2,0.8,0.4918504061866097 -4.192655437146732 -4.200474504824138 -5.492865316646949 -5.492849733948086
2771118132545505460224,1,1,2,1.0,0.4924889828256405 -4.192010836414477 -4.1998587752956515 -5.492020815059617 -5.49200753402041
3267704858425042836781870874624,1,1,3,0.0,2.7636982366604776 151288.10864748948 4443.697759250563 -424378.3314883073 305541.74832312064 -48.179920559830116
9052709266856244584114028544,1,1,3,0.2,0.5208272992971753 -3.1913857268372525 -3.1968494975901525 -4.181085762066873 -4.181032555585868 -4.014128466759333
9326071175060389098397106176,1,1,3,0.4,0.5213216457307941 -3.176342155340136 -3.1820785913805567 -4.16137693957133 -4.161348769881073 -4.074317303379839
9416713160392639263971213312,1,1,3,0.6,0.5218158914538897 -3.171065272650546 -3.176892100337265 -4.154463611505896 -4.154443800724057 -4.094079799116046
9461075648730095756815368192,1,1,3,0.8,0.5223100391400275 -3.1682345134562095 -3.174106171762447 -4.150754988763594 -4.1507393600812925 -4.103717531568445
9486830430559009790106796032,1,1,3,1.0,0.5228040893461048 -3.1663829542719197 -3.172281220043709 -4.148329231546919 -4.148316113057858 -4.109302493049809
45998505733814509048401735188480,1,1,4,0.0,0.7528130206524962 -1756236.1787950664 4368.613133231916 4391512.921522067 -3056758.3838116713 2407.689214358918 -0.5746339165864225
72228280246195234913935681388544,1,1,4,0.2,0.6195077090431231 -3.1862873164721113 -3.191750723064244 -4.174406263287482 -4.174398493350925 -4.157654960499868 -0.13727471532933955
71882105758511302000924331868160,1,1,4,0.4,0.6200406886464834 -3.18436429976563 -3.19012078078155 -4.171886885454719 -4.171882078004525 -4.162068770805365 -0.13693983164213097
71536714505373521281385045688320,1,1,4,0.6,0.6205734841206731 -3.183315638740793 -3.189169036258409 -4.1705130168796005 -4.170509197159694 -4.163006303849945 -0.13660623551426254
71192252025994533886068980187136,1,1,4,0.8,0.6211060955700499 -3.1824857411158307 -3.1883870160088863 -4.169425754202338 -4.169422428511161 -4.163074975319581 -0.13627306676998474
70848746519769736582539056775168,1,1,4,1.0,0.6216385230976383 -3.1817434858997586 -3.1876730227929873 -4.168453313433945 -4.168450284297942 -4.16279627829677 -0.1359401533067843
1006098674232793675857920,1,2,1,0.0,0.016379263422670997 174619.08078716256 -57743.921426162146 746.2196337276647 -89715.23581445118
7726460050058738,1,2,1,0.2,0.4761526069266578 -4.8716933774542905 -4.880296650185315 -4.7698750143371695 -6.382483840074153
7738109172469129,1,2,1,0.4,0.47688271512043895 -4.859480317629725 -4.868388654927371 -4.811000451209399 -6.366483315952197
7740232781606259,1,2,1,0.6,0.47761260759610125 -4.85485143248812 -4.863860501126434 -4.824159787442316 -6.3604189397446795
7739965870013208,1,2,1,0.8,0.47834228510185306 -4.852119897327479 -4.861178558242514 -4.830323683541187 -6.35684031193183
7738741887322870,1,2,1,1.0,0.4790717478625951 -4.850147630796294 -4.85923541965159 -4.8336888964157785 -6.354256414025431
2059420229516432816328501362688,1,2,2,0.0,-2.6126761130971845 174471.36256207986 -57612.96788742008 744.887944244473 -239550.78878649723 149840.495738448
1976411627758085996544,1,2,2,0.2,0.5083815023268148 -3.5391566471627582 -3.5452421292450342 -3.4373478818842624 -4.6367060388795425 -4.6366565595600635
1966736291193495748608,1,2,2,0.4,0.5089265904687267 -3.5304486807620785 -3.536838302685484 -3.481302266432819 -4.62529759401519 -4.625271141733886
1963170036992628228096,1,2,2,0.6,0.509471559375698 -3.527234832801264 -3.533725352898083 -3.4956520606951464 -4.621087080772712 -4.6210683045203815
1961129500432418996224,1,2,2,0.8,0.5100164096047044 -3.5253954620364767 -3.5319360099497557 -3.5025961221855852 -4.618677291877886 -4.618662353872874
1959699089818764967936,1,2,2,1.0,0.5105611412968969 -3.5241060835153464 -3.5306763016190628 -3.5065772061481018 -4.616988056539553 -4.616975421666396
4002492376622699267456908656640,1,2,3,0.0,0.659525651879902 272858.63894742157 -57707.04107660416 745.2025050544286 -548411.6695657665 383758.48930689064 -72.38797513506498
6888950173069623944565227520,1,2,3,0.2,0.5376201751805014 -2.798369024918576 -2.803054205614109 -2.6964974458248236 -3.6661882602242657 -3.666135926193452 -3.5016885555887196
7101430295357587789984038912,1,2,3,0.4,0.5380576063590967 -2.7789072380725033 -2.7838722681966566 -2.729349240845317 -3.640691062668587 -3.64066352772314 -3.5553133915928035
7172044578780120041046147072,1,2,3,0.6,0.5384949585129225 -2.772213792864243 -2.777271797844997 -2.7401009945957497 -3.631921873250911 -3.6319026165244503 -3.5729568075616545
7206718707389688912929619968,1,2,3,0.8,0.5389322340733229 -2.7687164425957222 -2.7738206643667658 -2.745327506691755 -3.6273399388157053 -3.6273248235352487 -3.5815886719731744
7226940928037056571015954432,1,2,3,1.0,0.5393694335441809 -2.7664981985874726 -2.771629927664157 -2.7483439118276256 -3.6244337819015886 -3.6244211523089236 -3.5866133527299597
2477640140984762734525353088253952,1,2,4,0.0,-1.0366172469074157 -1979732.0668513505 -59038.974332020975 762.0063801211973 4437532.464631157 -2884215.782990159 2338.0137875678543 -1.2782154680277849
66023239290183149847726010662912,1,2,4,0.2,0.6303451128201712 -2.7961398177670036 -2.800830297122239 -2.695375229283662 -3.6632677505142013 -3.6632602246014354 -3.646899561398412 -0.13137178940873015
65730164524150102425371964080128,1,2,4,0.4,0.6308150839239997 -2.788156380738462 -2.793143815109812 -2.7391705021325947 -3.65280851858933 -3.652803950427635 -3.643366371308688 -0.13107813390801182
65438027155003560196055085613056,1,2,4,0.6,0.631284911568791 -2.785177572877657 -2.7902634977844567 -2.753460748681929 -3.6489059335941234 -3.6489023514946703 -3.641772640877236 -0.13078402127319713
65146694811240743690225055694848,1,2,4,0.8,0.6317545962710982 -2.783450720075638 -2.7885854594011152 -2.760370020867777 -3.646643555515492 -3.646640466561838 -3.640664850058155 -0.13048987812665327
64856140341165614017285386665984,1,2,4,1.0,0.6322241381897662 -2.7822248523096396 -2.7873885261343294 -2.76432622328628 -3.645037526179815 -3.6450347332039397 -3.6397517057391533 -0.13019578993467237
64993229181183506513920,1,3,1,0.0,0.013060334588015018 -43329.84738521667 17551.01060506348 -1600.5663982282535 19.09786840563473 20841.439814214977
146998253301099680,1,3,1,0.2,0.49336892171786995 -5.031655415706518 -5.0412848808782 -4.997550385496057 0.9970758802569049 -6.592052679156423
11028105889685396,1,3,1,0.4,0.49409528884168014 -4.904116021184691 -4.913196799801588 -4.86387530744334 0.3559390353399315 -6.424961269066803
19803043020420924,1,3,1,0.6,0.4947965617926757 -4.804934776259952 -4.813767785066696 -4.766599204347096 -0.13457768368901363 -6.29502232560477
95851496003736864,1,3,1,0.8,0.49548059627739954 -4.726135509159858 -4.73481112379901 -4.690781993186489 -0.5219589164731888 -6.191786138786145
