loss,weight_order,prod_distance_order,time_delivery_order,lambda,thetas
77950325,1,2,4,0.0,3.745731441667853 -0.759420556875939 0.02973018277294974 0.025745460302291877 -0.6769846488432582 -0.6505210746705484 -0.4391744201171474 1.2759930648983344
75899520,1,2,4,0.2,3.5884253930902816 0.060806226654081245 -0.5978659451260726 -0.61771734435289 -0.38905641511003064 -0.9684651287407363 -0.8585142425323717 1.200353883354069
74258042,1,2,4,0.4,3.5578832475730797 -0.70483878292658 -0.7932614105084838 -0.7268810959321875 -0.4507454965419842 -0.8304629305154705 -0.5373562383785849 1.1334799296461269
77469784,1,2,4,0.6,3.7835901395728975 -0.04487118441579811 -0.034607954635227575 -0.04908366212366611 -0.8197153699145786 -0.6562499341820687 -0.728572689417531 1.2570674876421024
73416542,1,2,4,0.8,3.7289838378744005 -0.709652261217671 -0.035286273357852414 -0.7806801941637934 -0.3167470584343124 -0.9218003272092946 -0.875680702168089 1.0935862126716134
73858382,1,2,4,1.0,3.749930587066251 -0.1669103525372866 -0.2070045225110992 0.12982703773683615 -0.9482865146572704 -0.930248761660888 -1.064803076455654 1.1123010993825635
68235845,1,3,1,0.0,4.768287674210603 -0.5968693562706386 -0.8079557475997705 -0.5591879516778128 -1.1168876685969433 -0.6987362474788876
68107377,1,3,1,0.2,4.739464502539111 -1.0631388165559101 -0.5558924048412655 -0.8376380231872723 -0.46848176066146685 -0.8893645013020178
67887083,1,3,1,0.4,4.688790285770785 -1.0221790276979512 -1.1549724052504944 -0.6294864198934138 -0.34941600245816595 -0.881386247370471
67685363,1,3,1,0.6,4.641329671981373 -0.6000922603705784 -0.6101278738743429 -0.5262191273884668 -0.917549676423072 -1.452391878436669
67608501,1,3,1,0.8,4.62306593054171 -0.16358040588850745 -0.6578935009251147 -1.0664085938238734 -0.9972087902529465 -1.341521069900115
68547268,1,3,1,1.0,4.83780154392466 -0.8245713110805749 -0.5408394116892231 -0.23030442317846062 -1.0783221394213396 -0.7693014845753218
66026382,1,3,2,0.0,4.590216219283698 -0.18504613425828897 -0.8546268434560602 -0.14151145674197826 -0.5919455506280656 -1.210900689212544 -1.4445715353437647
65885121,1,3,2,0.2,4.546995901482102 -0.30801103435935984 -0.5144265324104245 -1.0868645060678415 -0.9716087314465566 -0.7297622379939314 -1.2398581504782147
66148252,1,3,2,0.4,4.626592423614377 -0.6290237012041342 -1.0946827027240604 -0.6909208969772141 -0.4712023472314061 -1.133703480380068 -0.5452283029734436
65697669,1,3,2,0.6,4.489069329603334 -0.5380153545896583 -0.32765028098603266 -0.7311935466738037 -0.9614692802327162 -1.306942733993089 -1.1018789206479889
66691904,1,3,2,0.8,4.784355776073848 -1.1312926918798396 -0.5348231720525762 -0.4829441770348796 -0.15784014682484598 -0.8858877865084762 -0.6969110179516121
66448850,1,3,2,1.0,4.714470358094624 -0.8717846407799457 -0.1809572125304147 -0.7552816337648224 -0.6607126525182565 -1.1125244094364664 -0.6010441171631253
64700208,1,3,3,0.0,4.525724091055668 -0.4800151798770124 -0.7372306634497622 -0.7314319160502968 -0.9946668818399964 -0.8956908705943629 -0.8788257346942976 -0.5504784266506242
64563393,1,3,3,0.2,4.472330993124908 -1.0859143413476522 -0.3453389373589598 -0.3808972831613455 -0.5498537320859973 -1.1235374247665542 -1.073944599408233 -0.7264537570215592
65144799,1,3,3,0.4,4.694483910072386 -0.2591491318944765 -0.9452547579666276 -0.36168374165226624 -0.46579580828245243 -0.9372342865114909 -0.8413038400016826 -0.6733842977890204
64272722,1,3,3,0.6,4.354025014110964 -0.7513653096642166 -1.0063197944033264 -0.8620094398616515 -0.9372906462666822 -1.2548999548210724 -0.39717984248415245 -0.7577363850058199
64925029,1,3,3,0.8,4.6122948511579995 -0.2734642857067857 -0.17544119506837544 -0.9472524589178163 -0.30718804068560646 -0.899366767019109 -0.8878337839782168 -1.1763238396979014
64982926,1,3,3,1.0,4.633993952560838 -0.47409335152906207 -0.6590823723623034 -0.17429136499118528 -0.42634914085994885 -0.8201512286114409 -0.8283817197782137 -1.2264146001161216
77239659,1,3,4,0.0,3.836716647973437 -0.07561044328173462 -0.5341145676380178 -0.3746026479227291 0.03505363934517664 -0.2832431732897535 -0.9314598133249987 -0.2977613649660335 1.2571091517686732
75399518,1,3,4,0.2,3.596479956039575 -0.6065946623594063 -0.6549616193894982 -0.06875985659404203 -0.01094137643955047 -0.9597790717431746 -1.0491920261363046 -0.1706605100145067 1.1891612962552702
73529290,1,3,4,0.4,3.5175305080878254 -0.4015329141470522 -0.37453750754599996 -0.6996815031353245 -0.42333988202992734 -0.616580130437526 -0.8274774222997955 -0.923083599202115 1.1121057473201594
75216053,1,3,4,0.6,3.678841797406111 -0.5208611157140298 -0.4629802293264134 -0.19453970196669768 -0.7503840419907417 -0.1369130508018158 -0.9964468383328037 -0.46274787829386393 1.1800839580783202
74188458,1,3,4,0.8,3.6926966773803294 -0.6668228819980798 -0.5435874724896406 -0.498631592637302 0.034744209461025 -0.9235065105775421 -0.5650328251935111 -0.4524375007945459 1.1367198313515043
75513390,1,3,4,1.0,3.7288521637299428 -0.5106467652584497 -0.14483234993404961 -0.2961492703907217 -0.4817106209653704 -0.7000622420191223 -0.3447943388241877 -0.7332236755088828 1.1912413387940668
72663255,1,4,1,0.0,4.132032561378897 -0.5328375239374494 -0.7957875280558281 -0.6561712412695861 -0.8738931464555533 0.716881793197235 -1.0567725632335074
74518722,1,4,1,0.2,4.1396848516217055 -0.14838423833800246 -0.9411455683503664 -0.8110615226727497 -0.3547862959736776 0.7694199254134668 -1.145243558795146
74843038,1,4,1,0.4,4.254501914909246 -0.0698039465483999 -0.725354019259386 -0.41604438037643693 -0.7160475169763811 0.7789581596545763 -1.0571179524208398
73632193,1,4,1,0.6,4.362761407792542 -0.3270469919150414 -0.5478763712909678 -0.9490498491951749 -0.20332728360606867 0.7303932723871422 -0.922491526145421
74114279,1,4,1,0.8,4.104152668851552 -0.5116383736417689 -0.7038329730925382 -0.9745755723792305 -0.5559437858806591 0.7608077268275664 -0.9355870064234328
74769109,1,4,1,1.0,4.424873688279607 -0.13516990870379425 -0.7671402850317616 -0.4561898273114 -0.1454851418436866 0.762456499970119 -0.9597213311525233
74223424,1,4,2,0.0,4.408332802115517 -0.31402419609921145 -0.09807462559690672 -0.5541882297905668 -0.07934712333347595 0.7742644246159301 -0.41800785385826583 -1.0807828075500052
72208967,1,4,2,0.2,4.150548375490573 -0.17818301705413037 -0.11040265163056724 -0.6939693399603427 -0.49813290745241723 0.722647869448314 -1.039884672729172 -1.1535873038856546
71904278,1,4,2,0.4,4.0929675635058995 -0.6451059641914202 -0.8748882704000034 -0.9171791359318557 -0.17416469189177955 0.7102576829580061 -0.39545144712208513 -1.1326127404279787
71854199,1,4,2,0.6,4.194035759172522 -0.08511975576356885 -0.6961581976027442 -0.4324140067937577 -0.9280455676935417 0.7139962796193406 -1.1809011960909679 -0.47478219615511147
72601072,1,4,2,0.8,4.190587187527393 -0.8988751144547515 -0.2832712012320214 -0.7131468487963432 -0.17867414291225467 0.7305270831505245 -0.534668831557331 -1.0250903772915902
72312912,1,4,2,1.0,4.146993765066172 -0.6046849799384209 -0.448623896384184 -0.8974507588949783 -0.6806914158586923 0.7285679529810871 -0.5836453290523242 -0.7219195270822236
69884544,1,4,3,0.0,3.9145584921112637 -0.8966077514984213 -0.3850149525787181 -0.6521804798081346 0.007269285578197647 0.6630743979255381 -0.9774172686397359 -1.0253262352254442 -0.9605682781845393
69897522,1,4,3,0.2,4.156878185860468 -0.40714740321763204 -0.4283039289699293 -0.9008233322639251 -0.91310689513497 0.6670669362647313 -1.0236002762298324 -0.316619577664297 -0.47518700298649535
70134245,1,4,3,0.4,4.158297301427652 -0.7833618584828969 -0.269729269967567 -0.6004572189960788 -0.01239442175220566 0.6650230355725606 -0.5150505610629931 -1.0322844601327803 -0.9524499024308005
69724488,1,4,3,0.6,4.0730577573858815 -0.41504481395794385 -0.896231021005348 -0.3934943727599746 -0.23549310270645119 0.6545453520895167 -0.8624020834434529 -0.471760667862374 -1.2608628514168214
69336572,1,4,3,0.8,3.9209016167320385 -0.6658710503585695 -0.9164842464079239 -0.5425283075307228 -0.8270123125483296 0.6513478111822668 -0.8920238393581799 -0.9549572674123213 -0.44891732386263283
69648057,1,4,3,1.0,4.031867425083389 -0.3595431693405645 -0.3596742382946527 -0.4735487043940099 -0.4044730858724971 0.6549386087198769 -0.7652434523809288 -1.1042621675962256 -1.1098441375086616
76177530,1,4,4,0.0,3.5334493638661653 -0.3664865084028165 -0.02298950686355613 -0.2880887985624622 -0.18143320367357632 0.5511770973692102 -0.8559176490474998 -0.43491606854301473 -0.7042101093423356 1.041766675415626
78180878,1,4,4,0.2,3.4538472003030476 -0.41594273106333374 -0.46498572788201387 0.1182834886857598 -0.36464779237145456 0.5415599977315996 -0.8646395464034478 -0.5301978654010645 -0.172600575327943 1.1463294037834741
76315487,1,4,4,0.4,3.5527437545576674 0.11587438687266344 -0.468515002708535 -0.6493563252049993 -0.5095252006367438 0.5421747798687191 -0.8400390419231566 -0.4964085150859132 -0.08830055583128027 1.0597744726356004
76500671,1,4,4,0.6,3.361734771324519 -0.3204648370955318 -0.6089733958681802 0.2525646718279428 -0.2048548672763427 0.5692207871957189 -0.5971998644001726 -0.8379436660315522 -0.8904653537297895 1.0427428602476587
78015665,1,4,4,0.8,3.6191449269083398 -0.11002966994545846 -0.3815846794091971 0.15335205640958496 -0.4778885113074949 0.5996959280627328 -0.6686967841163064 -0.12772401673257908 -0.6289488838481878 1.0874346656841263
80537419,1,4,4,1.0,3.5095023573062765 0.09984066817982365 0.1457256683352321 0.11364155819292955 -0.06358142516975597 0.6028391145989528 -1.0327391931831804 -0.06960065287469869 -0.9271652327311748 1.1934527863700877
69667632,2,1,1,0.0,4.8594072765821545 -0.7612637895414329 -0.27805811572474093 -0.4772737152072069 -1.3129164146773702
69170030,2,1,1,0.2,4.760487097312343 -1.1049854860953345 -0.7815595179367724 -1.053958825095687 -0.5706055147805807
69428401,2,1,1,0.4,4.812142828586759 -0.6106700819702209 -0.29906859575076883 -0.8362183047413296 -1.3022808682320914
69149170,2,1,1,0.6,4.756178323799701 -1.0300991257695347 -0.8458050933258472 -0.8149871799829049 -0.7764191364797053
69411539,2,1,1,0.8,4.808702202730609 -1.1567460746983131 -0.7753783519669337 -0.30831455261883783 -0.9375313882841457
69226476,2,1,1,1.0,4.77165606323923 -1.0500094150295531 -0.4955033252724463 -0.2977202060432489 -1.370031941685951
67282674,2,1,2,0.0,4.731858049918653 -0.24445302519776413 -0.9388273228433937 -0.4027857674398175 -1.377020459064083 -0.7294033796486951
67408128,2,1,2,0.2,4.763648977483615 -0.5054789072757191 -0.7456737573305104 -0.6422105553213275 -0.6145270322311319 -1.1493372489475038
67004534,2,1,2,0.4,4.659980329174128 -0.3812788447682229 -1.0660336534394201 -0.7457702973852464 -0.629255613091927 -1.2564874904617462
67373256,2,1,2,0.6,4.754708120676702 -0.6639531395588152 -0.26297758440508584 -0.602918620022841 -1.0577444961583133 -1.013790933793541
66711028,2,1,2,0.8,4.582323386042524 -0.2133288641495398 -0.692693205934637 -0.7775063736044883 -1.114220454800366 -1.4230937990871604
67411790,2,1,2,1.0,4.764341890606014 -0.33213754569178927 -0.1919202741174348 -0.6200971010385207 -0.9389663614131275 -1.394226519577757
65056736,2,1,3,0.0,4.457990403694529 -0.32293709210085836 -0.639445034748257 -0.8042597878584568 -1.147496931130007 -0.8486949935884878 -1.240224431275247
65385910,2,1,3,0.2,4.571490182122581 -0.41491328963203356 -0.6486100576548568 -0.8166983676210599 -0.5120973266340276 -0.9898119652020793 -1.2747651773680788
65399900,2,1,3,0.4,4.5761351496852285 -0.2298553675178453 -0.128693865289378 -1.1141161557976187 -1.0845173491012345 -0.8491158283008738 -1.1381211694693938
65618585,2,1,3,0.6,4.649147298285268 -0.5454241594140612 -0.9018715950238411 -0.3267575215698881 -0.6617323186578691 -0.6832372536264887 -1.2580767877045689
65115196,2,1,3,0.8,4.478090562892553 -1.069358547984419 -0.6476571336776313 -0.4748003449132711 -0.5009979694829992 -1.1136343251006307 -1.231322057615032
65398980,2,1,3,1.0,4.575566709589444 -0.36279417817989734 -0.7614393790751187 -0.5533841884721292 -0.9274077725153002 -0.5520630351070223 -1.4388119634142773
74784213,2,1,4,0.0,3.54570418284842 -0.5221117672044671 -0.1779034842749129 -0.40699574245972947 -0.8373965190890633 -0.9088194781070293 -0.844710829355255 1.1559052856751506
76292487,2,1,4,0.2,3.8038333887048172 -0.7482491396593641 0.06069461338891415 -0.5074192087305178 -0.219521962861191 -1.0630944544497958 -0.28944220268590676 1.2109351672756226
76389142,2,1,4,0.4,3.795849387337909 -0.507409452102095 -0.3162743960759575 -0.36892660353761336 -0.35336841540633096 -0.5426133159657719 -0.6786769205005982 1.2150282320484127
75588309,2,1,4,0.6,3.8989322991998434 -0.467109046399533 -0.7710977743201427 -0.3875577383319069 -0.3444703685034767 -0.3732099772922402 -0.43353050490978634 1.180740880151852
76055389,2,1,4,0.8,3.847361959094023 -0.5228795111448296 0.08270252351242124 -0.6936887321765004 -0.7605411170651896 -0.593232270559117 -0.20453689733892447 1.2005019455061265
76285791,2,1,4,1.0,3.7309381318827084 -0.07695219129168741 -0.4340730044546703 -0.7655269351153791 -0.46999695848809686 -0.4444126394334081 -0.7771746114727041 1.2123902234223216
67521534,2,2,1,0.0,4.627162755484963 -0.32261454125580763 -0.9726852386831912 -0.46875601781213 -0.9378409357157231 -1.450089567779087
67582815,2,2,1,0.2,4.641744954380451 -0.2805159376267811 -0.564329853881094 -1.0889362558469198 -0.8555818793510961 -1.3324347831304735
67754052,2,2,1,0.4,4.6822686065980745 -0.6439766166200604 -0.3160616646548457 -0.840454908154391 -1.0576685356171984 -1.141142420779542
68721549,2,2,1,0.6,4.9026286015996785 -0.2984658968227673 -0.6788774472804746 -0.6774957971729232 -0.5115205104766571 -0.9144155356256786
67603504,2,2,1,0.8,4.646480726392052 -0.5378781690972836 -0.3692331688687155 -0.7968870792593262 -0.9757551641038287 -1.3999981500525547
68215322,2,2,1,1.0,4.7889995773085365 -0.35838248008615314 -0.5337504334082726 -0.746960341192964 -0.3471265344345552 -1.4413504536222232
66521835,2,2,2,0.0,4.761505059130924 -0.41769332705419204 -0.6778014941405782 -0.6056403018626131 -0.6085813908346467 -0.8722120796507374 -0.8009569042228611
66299303,2,2,2,0.2,4.696382645632597 -0.17334447126599722 -0.6904581738160848 -0.39554341334077586 -0.29027115589960145 -1.0054467284816455 -1.4649918908683934
66161681,2,2,2,0.4,4.6554055343871585 -0.42797306697404225 -0.8894210161357745 -0.30644159404387955 -0.28533976569510416 -1.19996963345295 -1.132375650459995
66478223,2,2,2,0.6,4.748660377574735 -0.7099574296383212 -1.16438267707586 -0.5821120087685699 -0.20609717344759007 -0.7984986221905561 -0.6482519247505845
66173160,2,2,2,0.8,4.658688353914746 -1.005410702997752 -0.2037212763745318 -0.399584919797774 -0.1686065963830034 -1.394243698897972 -1.0276472459696069
65868577,2,2,2,1.0,4.566225555338064 -0.6946802896379987 -0.30708756882837734 -0.21792136799542444 -0.8514414326827059 -1.2952011802459285 -1.2095852202513562
65212204,2,2,3,0.0,4.745322500829379 -0.8530560339673472 -0.5780675686554492 -0.2404005845375484 -0.5709031368746458 -0.7906639704908301 -0.6342754200766766 -0.7039565461961824
64760946,2,2,3,0.2,4.574479928495429 -1.0879277244381433 -0.17291647816514694 -0.43001802774567854 -0.31656860750305205 -0.7129784796456174 -1.1842138765084782 -0.9636860643701844
64238867,2,2,3,0.4,4.36391811450696 -0.14528493863629946 -0.7230653979753032 -0.9492879445925673 -0.9489498131509471 -1.1720080334051393 -0.9113780510969683 -0.8772566391294143
64858766,2,2,3,0.6,4.61212931169016 -0.5162904355567499 -0.18332493865519875 -0.5967165045895815 -0.8513083428289326 -0.5120826502682421 -0.9600524284598232 -1.1595320392368091
64278550,2,2,3,0.8,4.380224082339181 -0.7740825293219955 -0.630952737397754 -0.745858063093316 -0.7022849231760318 -1.2078118397246775 -1.1626821346261391 -0.4709543856023405
65033814,2,2,3,1.0,4.678527872096569 -0.7170626758998045 -0.24720912189883795 -0.18303241223228967 -0.577281557892649 -0.7139315941393038 -0.5719444781922756 -1.4552417653690453
74119575,2,2,4,0.0,3.557239496341445 -0.14108280343073798 -0.6310700583546387 -0.1567776311361451 -0.7518029228275502 -0.8215029899191366 -0.6832666115897543 -0.7867575418754506 1.137807447117521
75696815,2,2,4,0.2,3.631462140959565 0.03509435792895086 -0.2070308593965682 0.03434648393901565 -0.42890790423164754 -0.9588229826075726 -0.7082013066129442 -0.9597049180138831 1.2018839913774575
75280817,2,2,4,0.4,3.5638994653980456 0.07340388227947385 -0.5525245648047523 -0.45666862972958633 -0.7516138551430586 -0.8177564990762083 -0.7803285956427342 -0.4248694423711971 1.1861308981970173
74028939,2,2,4,0.6,3.8021368473413237 -0.5467097566644751 0.014254364058554852 0.046732140593131924 -0.186448731410231 -0.6584142112154082 -1.0173427329149065 -0.7990942666952032 1.128875028199578
74151647,2,2,4,0.8,3.8090509889888287 -0.36449874987047326 -0.8633758944338821 -0.45139498203727835 0.09451040594237045 -0.5833677677257593 -0.9474256261509933 -0.20280079960967726 1.1337723480737314
76378348,2,2,4,1.0,3.7200813164713558 -0.5049343780511658 -0.6967781077717092 -0.7684443704929759 0.12033814893619542 -0.3848935432608583 -0.3462874014950907 -0.5572956680492829 1.2271117773187599
66390527,2,3,1,0.0,4.534543548544386 -1.0210944586378086 -0.8146749263210399 -1.0470772443346459 -0.7922361200408844 -1.0042512475942027 -0.49163941238276315
66482422,2,3,1,0.2,4.56017206435888 -0.871016748447769 -0.38323177158544214 -0.8454130908408672 -0.8568570505515005 -0.6913784383536639 -1.179425503019896
66620403,2,3,1,0.4,4.5981493739919514 -0.540963465247453 -0.5948782575484248 -0.8719470933700293 -1.0045181274479797 -0.13896938147932852 -1.4068331359898536
67206701,2,3,1,0.6,4.753705343426535 -0.4594198564538823 -1.0827549805135466 -0.85272613538345 -0.48197972808958617 -0.7450417199665647 -0.5487262557902458
66532950,2,3,1,0.8,4.573544833681307 -0.8898784603185078 -0.6738881149184537 -0.622809729926936 -0.40781633595152744 -1.0476958379367889 -1.1542272804867701
67155146,2,3,1,1.0,4.740316223841784 -0.255492707921643 -0.5815205827230747 -1.0185414528018866 -1.076719332576517 -0.4923634558561866 -0.7329997117624547
64896952,2,3,2,0.0,4.44113062655893 -1.0818931122418205 -0.47737281062764325 -0.46804053493541037 -0.11093634965391655 -0.7576569204871242 -1.22516321776635 -1.2695971916578177
65248174,2,3,2,0.2,4.5655590080735875 -0.7011823515068915 -0.636531342048782 -0.6312549484796663 -0.6233899669196742 -1.0104672255412241 -0.6666644681841412 -0.8907734816048328
64949741,2,3,2,0.4,4.460100425149755 -0.9764354865656857 -0.5208636842209776 -1.0055225079248793 -0.23809423087339177 -0.6721553053423165 -1.2972987393211983 -0.7358977400238421
65335345,2,3,2,0.6,4.5958578784062984 -0.6964877865489673 -0.881412362935422 -0.23675371520160138 -0.819412874939356 -0.7505655858926277 -0.6851299497462151 -0.9288904756519788
65380367,2,3,2,0.8,4.611591373350416 -1.0569190183619848 -0.45028626033955643 -0.42089393978040923 -0.23055369776145584 -0.1374237110958815 -1.1859486132451174 -1.181669077942441
65918748,2,3,2,1.0,4.79045502273912 -0.7010504408263141 -0.2742418673285187 -0.208486583441934 -0.791268369810108 -0.9746007521583437 -0.713406510314927 -0.604501345805597
64057487,2,3,3,0.0,4.483083482834923 -0.7574005044429918 -0.6119770288735865 -0.09888497804210193 -0.7541923269734012 -0.07156373139506238 -0.979777961815628 -1.0099564716494296 -1.1092509034503726
63975350,2,3,3,0.2,4.445211266848603 -0.4869562146997991 -0.4103429537851797 -0.2849274358393536 -0.8417728002686958 -0.35644968457011145 -0.841948319005743 -1.3192390442741047 -1.0039620134281193
63497961,2,3,3,0.4,4.215137734564608 -0.2209472849694577 -0.8180485200958807 -0.3114577574617631 -0.32969966399148426 -0.8126927077459407 -1.267774961260362 -1.2848678024979479 -1.2800590880008769
64012072,2,3,3,0.6,4.461827381095651 -0.3912605669640726 -0.8204219430244971 -0.8485516005900843 -0.6041985460161744 -0.4391091656791075 -0.4869295015984185 -0.9274111161794537 -1.148842162212307
63876011,2,3,3,0.8,4.398436991939015 -0.617433777153919 -1.0294118825603562 -0.9432085011028141 -0.7987632085945693 -0.594918067410998 -0.8323823852363404 -0.6896733676463511 -0.576550424051288
64244527,2,3,3,1.0,4.566011874695441 -0.5824342091773744 -0.14008449739448736 -0.9316003803801041 -0.29558301615877786 -0.8095700469348335 -0.7338646088153225 -1.2539173365174185 -0.5206311887633001
74109080,2,3,4,0.0,3.8035040698938163 0.0017440556955353357 -0.5383432604305962 0.08749239360908818 -0.5277939004839477 -0.595888073462482 -0.3399359042121324 -0.7006667572596003 -0.7733276953332678 1.1413324783751735
73542595,2,3,4,0.2,3.5554145641936867 -0.7421789349568926 -0.5671361445626508 0.07682118956366107 -0.688806112605169 0.07692633649937201 -0.942782052005635 -0.36475604896042907 -1.0095276136763651 1.1213960854305134
73685171,2,3,4,0.4,3.860708044775433 -0.2161319570913487 -0.425617286805544 -0.8609182071885748 -0.17730800014017917 -0.0717315776429577 -0.9641659471729025 -0.44062007606917525 -0.19999380320849341 1.1216000437085825
77130153,2,3,4,0.6,3.803570681332814 -0.49842862449095593 0.09524149624358065 0.06521545290989444 -0.6195653880775877 0.13560842809441767 -0.40255794168689013 -0.2975322312132163 -1.0371376891942243 1.2644875367924129
75212278,2,3,4,0.8,3.9113900823245933 -0.19059249017690144 -0.17214952689848645 0.018458250491932927 0.0588809580338415 -0.6822747480695932 -0.36223830439002147 -0.6856052929600075 -0.7309383283290114 1.1856771212308475
