loss,weight_order,prod_distance_order,time_delivery_order,lambda,thetas
968803537.7394192,1,1,1,0.0,518789.7000528702 3549.268045542829 -9.829582536497144 -226.41489718401448
968803503.086911,1,1,1,0.2,518789.707831636 3549.2676851869164 -9.829582543165609 -226.4139441109186
968803468.4346702,1,1,1,0.4,518789.71561045886 3549.267324831072 -9.829582549833772 -226.41299104589442
968803433.7826977,1,1,1,0.6,518789.7233893388 3549.2669644752987 -9.829582556501643 -226.41203798894153
968803399.1309929,1,1,1,0.8,518789.7311682757 3549.2666041195957 -9.82958256316923 -226.41108494006022
968803364.4795558,1,1,1,1.0,518789.7389472697 3549.2662437639624 -9.829582569836521 -226.41013189925008
968871492.8992488,1,1,2,0.0,518137.96905804786 3549.2264786106157 -9.831805798384943 19.777806994087932 -16.434782058093756
968871465.2590396,1,1,2,0.2,518137.98851291725 3549.2261181048134 -9.831805753340252 19.77623721851379 -16.43468324662836
968871437.61903,1,1,2,0.4,518138.0079670756 3549.225757599048 -9.831805708298125 19.774667686364946 -16.434584450525453
968871409.9792204,1,1,2,0.6,518138.0274205229 3549.225397093322 -9.83180566325857 19.773098397592094 -16.434485669781935
968871382.3396106,1,1,2,0.8,518138.0468732593 3549.225036587638 -9.831805618221596 19.771529352135378 -16.434386904394024
968871354.7002006,1,1,2,1.0,518138.0663252852 3549.2246760819903 -9.831805573187184 19.769960549936407 -16.434288154358036
969129499.2837933,1,1,3,0.0,517100.265421651 3549.2175766365012 -9.82652887568089 726.6435266694342 -130.49162271187336 5.07497721032973
969129289.7065797,1,1,3,0.2,517101.0206038216 3549.217228710558 -9.826531176194052 726.1948376555139 -130.42479291583683 5.072162847716578
969129080.3973056,1,1,3,0.4,517101.7748759315 3549.216880768935 -9.826533473849052 725.7467000300838 -130.35804522522568 5.069351942099903
969128871.3553969,1,1,3,0.6,517102.52823965554 3549.216532811658 -9.826535768651157 725.2991127785483 -130.29137948897016 5.066544487119319
969128662.5802804,1,1,3,0.8,517103.28069666674 3549.216184838761 -9.826538060605623 724.8520748870599 -130.22479555609576 5.063740476417963
969128454.0713847,1,1,3,1.0,517104.0322486336 3549.2158368502683 -9.82654034971769 724.4055853448466 -130.15829327609393 5.060939903658838
282632084.62839955,1,2,1,0.0,939599.2044564585 3533.2093452580234 -447.9006129543719 0.10717470803662592 -137.3070572499782
282632075.9871459,1,2,1,0.2,939599.2097063013 3533.2089865766097 -447.9006075955073 0.10717470675642664 -137.30648266756876
282632067.3460757,1,2,1,0.4,939599.2149561681 3533.208627895267 -447.9006022366333 0.10717470547622512 -137.30590809002695
282632058.7051899,1,2,1,0.6,939599.220206054 3533.208269213994 -447.9005968777445 0.10717470419602008 -137.3053335173538
282632050.06448853,1,2,1,0.8,939599.2254559785 3533.2079105327944 -447.900591518861 0.10717470291581634 -137.30475894954495
282632041.42397034,1,2,1,1.0,939599.2307059182 3533.2075518516644 -447.9005861599585 0.10717470163560801 -137.30418438660564
282606056.4937322,1,2,2,0.0,939359.6107298983 3533.1948307413986 -447.8935761220572 0.10717279278050096 -49.642343804411915 -5.852231223169031
282606047.1214203,1,2,2,0.2,939359.6084830749 3533.1944713265493 -447.893570136138 0.10717279134218805 -49.63849973365238 -5.852474274749498
282606037.7494324,1,2,2,0.4,939359.6062379989 3533.194111911855 -447.89356415022957 0.10717278990387935 -49.63465625904281 -5.852717288706478
282606028.37776977,1,2,2,0.6,939359.603994665 3533.1937524973146 -447.8935581643267 0.10717278846557358 -49.630813380443584 -5.8529602650488535
282606019.00643355,1,2,2,0.8,939359.6017530921 3533.1933930829305 -447.8935521784494 0.10717278702727558 -49.62697109771732 -5.853203203785009
282606009.6354217,1,2,2,1.0,939359.5995132567 3533.193033668699 -447.8935461925734 0.10717278558897946 -49.62312941072646 -5.853446104923974
282630317.62730545,1,2,3,0.0,939024.1094605753 3533.1923319990365 -447.883452001055 0.10717072317022498 173.3557685520323 -41.83424451444095 1.6010162938893462
282630299.005902,1,2,3,0.2,939024.3004388751 3533.191976029674 -447.883450770078 0.10717072276763187 173.24781543551563 -41.81815674278606 1.6003385113419535
282630280.3995303,1,2,3,0.4,939024.4911933678 3533.1916200567766 -447.8834495333835 0.10717072236380826 173.13999498924892 -41.802088726701506 1.5996615605876359
282630261.80815876,1,2,3,0.6,939024.6817244603 3533.1912640803516 -447.88344829097656 0.10717072195875504 173.03230696895207 -41.786040429812715 1.5989854400948806
282630243.23175836,1,2,3,0.8,939024.8720325837 3533.190908100408 -447.88344704288784 0.10717072155247936 172.92475113070358 -41.77001181579712 1.5983101483343474
282630224.6702927,1,2,3,1.0,939025.0621181242 3533.1905521169506 -447.88344578910346 0.10717072114497758 172.81732723139416 -41.75400284845592 1.5976356837819488
119141198.06305587,1,3,1,0.0,67177.9122109767 3529.350265287326 943.6458341776333 -0.5987640869676024 0.00011462894634031106 -198.4663545766116
119141189.58512662,1,3,1,0.2,67178.4118924106 3529.3499082663247 943.6450621010698 -0.5987637006903107 0.00011462888441422403 -198.46548256825588
119141181.10753472,1,3,1,0.4,67178.91157301061 3529.349551245389 943.6442900259035 -0.5987633144137194 0.0001146288224882495 -198.4646105673514
119141172.63027577,1,3,1,0.6,67179.41125383566 3529.3491942245237 943.6435179504476 -0.598762928136975 0.00011462876056224921 -198.4637385738232
119141164.1533568,1,3,1,0.8,67179.91093209293 3529.3488372037204 943.6427458791469 -0.5987625418623266 0.00011462869863658748 -198.46286658786946
119141155.6767675,1,3,1,1.0,67180.41061273485 3529.348480182996 943.6419738041247 -0.5987621555857902 0.00011462863671061926 -198.46199460913672
119121275.62922679,1,3,2,0.0,67066.44447552552 3529.3429816343582 943.6343041985219 -0.5987574026894391 0.00011462770400098472 -154.22130586786687 -2.9536214316649083
119121263.49434823,1,3,2,0.2,67066.91593613336 3529.342622682052 943.6335309057181 -0.5987570155356249 0.00011462764188601382 -154.20931637263232 -2.9543761093450627
119121251.36123791,1,3,2,0.4,67067.38740046858 3529.3422637300655 943.6327576156355 -0.598756628383193 0.00011462757977126917 -154.19732873692007 -2.955130669677076
119121239.2298962,1,3,2,0.6,67067.85886958777 3529.341904778403 943.6319843265882 -0.5987562412312897 0.00011462751765661241 -154.18534296017089 -2.9558851126917096
119121227.10032663,1,3,2,0.8,67068.33034069976 3529.341545827056 943.6312110430188 -0.5987558540821637 0.00011462745554240787 -154.1733590422833 -2.956639438407396
119121214.97251965,1,3,2,1.0,67068.80181875196 3529.3411868760427 943.6304377570524 -0.5987554669318313 0.0001146273934280105 -154.1613769822395 -2.957393646866912
119145429.09682386,1,3,3,0.0,66739.19754248543 3529.3405421091643 943.6430129811665 -0.5987588229225821 0.00011462760607792789 63.78577027371452 -38.130290713867545 1.5651824778463208
119145423.2296667,1,3,3,0.2,66739.76589176641 3529.3401858657544 943.6422508802882 -0.598758442027396 0.00011462754505982505 63.74407753675761 -38.12405407260551 1.5649191756181782
119145417.36501126,1,3,3,0.4,66740.33415706863 3529.339829621033 943.6414887776721 -0.5987580611306775 0.00011462748404139533 63.7024360429949 -38.11782506182428 1.5646561946660766
119145411.50285196,1,3,3,0.6,66740.90233960515 3529.3394733750106 943.6407266716371 -0.5987576802315772 0.00011462742302250126 63.66084569845262 -38.11160366751791 1.5643935344002475
119145405.64318688,1,3,3,0.8,66741.47043673322 3529.3391171276785 943.6399645666354 -0.5987572993323486 0.00011462736200350803 63.619306408339575 -38.105389875609085 1.5641311942282659
119145399.78600283,1,3,3,1.0,66742.03845355858 3529.338760879057 943.6392024547944 -0.5987569184290112 0.00011462730098377133 63.57781807952143 -38.09918367215974 1.5638691735626866
858985260.7716198,2,1,1,0.0,498404.7751116667 5054.3723860494665 -18.15367364521662 -9.411267389559443 -161.91560312638052
858985201.5374566,2,1,1,0.2,498404.8835703225 5054.365056193111 -18.15359142955066 -9.411269269796904 -161.9152177948017
858985142.3084742,2,1,1,0.4,498404.9920286739 5054.357726357966 -18.153509214122604 -9.41127115002887 -161.91483246561745
858985083.0846719,2,1,1,0.6,498405.10048672056 5054.350396544053 -18.153426998932687 -9.41127303025533 -161.9144471388269
858985023.8660502,2,1,1,0.8,498405.2089444618 5054.343066751422 -18.153344783981478 -9.411274910476282 -161.9140618144279
858984964.6526091,2,1,1,1.0,498405.31740189844 5054.335736980006 -18.153262569268215 -9.411276790691733 -161.91367649242326
859259419.2356565,2,1,2,0.0,497411.9769833627 5054.885019645464 -18.160614458810407 -9.414467615343204 210.19639991420928 -24.83897482922383
859259345.2717155,2,1,2,0.2,497412.14010155376 5054.877644888138 -18.16053167703211 -9.414469306378207 210.17922980706427 -24.83790823588492
859259271.3160158,2,1,2,0.4,497412.30321158306 5054.870270157713 -18.160448895564684 -9.41447099743425 210.16206236557485 -24.836841810711345
859259197.3685575,2,1,2,0.6,497412.4663134523 5054.862895454209 -18.160366114408333 -9.414472688511317 210.14489758912896 -24.835775553664437
859259123.4293389,2,1,2,0.8,497412.62940716237 5054.855520777674 -18.160283333563616 -9.4144743796094 210.12773547710796 -24.834709464705032
859259049.4983599,2,1,2,1.0,497412.7924927163 5054.848146128042 -18.16020055302975 -9.414476070728503 210.11057602888621 -24.833643543793812
859504771.9283168,2,1,3,0.0,496402.07908195414 5054.854310727892 -18.16034858703075 -9.409336656998118 898.3252379792789 -135.87283888108786 4.94047486166451
859504435.8039947,2,1,3,0.2,496403.10773233196 5054.846846700998 -18.160264565491 -9.409341412166018 897.7720382441519 -135.79055233719617 4.937011709234579
859504100.093327,2,1,3,0.4,496404.13525801734 5054.839382847299 -18.16018054625622 -9.409346163757302 897.2195183319219 -135.70836702078012 4.933552818873461
859503764.7954375,2,1,3,0.6,496405.1616610802 5054.831919166537 -18.160096529322836 -9.40935091177854 896.6676769907531 -135.6262827454404 4.93009818273311
859503429.909453,2,1,3,0.8,496406.1869435872 5054.824455658483 -18.16001251468762 -9.409355656236293 896.1165129707142 -135.54429932505306 4.926647792976826
859503095.4345019,2,1,3,1.0,496407.21110759955 5054.816992322792 -18.159928502346027 -9.409360397137116 895.5660250261827 -135.46241657414734 4.923201641795743
173159594.04904768,2,2,1,0.0,919195.9993231095 5037.7147853327715 -18.146437910469704 -447.4549761371729 0.10716798295919526 -72.83906287984232
173159564.1000005,2,2,1,0.2,919196.1058667533 5037.707474689513 -18.14635590600246 -447.4549735366377 0.10716798189664047 -72.83905497407214
173159534.1560274,2,2,1,0.4,919196.2124100507 5037.700164067455 -18.14627390177302 -447.4549709360778 0.10716798083408095 -72.83904706750388
173159504.21712765,2,2,1,0.6,919196.3189529955 5037.692853466619 -18.146191897781623 -447.4549683354875 0.10716797977151535 -72.83903916013819
173159474.2833037,2,2,1,0.8,919196.4254956208 5037.685542887054 -18.14610989402884 -447.4549657349014 0.10716797870895207 -72.83903125196555
173159444.3545541,2,2,1,1.0,919196.5320379039 5037.678232328694 -18.1460278905139 -447.45496313429516 0.10716797764638515 -72.83902334299393
173194582.60781327,2,2,2,0.0,918608.009609211 5038.009660533441 -18.150420875132234 -447.43774068042984 0.10716331702957554 140.67550466371102 -14.252642369642519
173194543.6066867,2,2,2,0.2,918608.1521757724 5038.002321805104 -18.150338514501055 -447.43773814414345 0.10716331601283086 140.66376033608486 -14.251918284100288
173194504.61210373,2,2,2,0.4,918608.294736563 5037.994983101825 -18.150256154157162 -447.4377356077825 0.10716331499606484 140.6520178324607 -14.25119431361243
173194465.62406442,2,2,2,0.6,918608.4372915784 5037.987644423624 -18.150173794100755 -447.4377330713413 0.10716331397927613 140.64027715241488 -14.250470458152241
173194426.64257017,2,2,2,0.8,918608.5798408528 5037.9803057705485 -18.150091434332413 -447.4377305348546 0.10716331296247314 140.62853829552404 -14.249746717692394
173194387.6676178,2,2,2,1.0,918608.7223843646 5037.972967142533 -18.15000907485135 -447.4377279982979 0.1071633119456499 140.61680126136253 -14.249023092206533
