loss,weight_order,prod_distance_order,time_delivery_order,lambda,thetas
122338322.41145502,1,3,1,0.8,53275.075501190266 3531.836354914499 964.8315397921502 -0.6093126869385527 0.00011634579091413429 -196.9454438618787
122338304.59520644,1,3,1,1.0,53275.579404584365 3531.83599657 964.83075946807 -0.6093122950348213 0.00011634572784882953 -196.94466759835348
122316237.80490327,1,3,2,0.0,53154.450841788435 3531.855556848518 964.8029050233537 -0.6092983338346379 0.00011634345470038975 -144.79514486958223 -3.473926612474868
122316217.1209235,1,3,2,0.2,53154.93281642278 3531.855201534329 964.8021183561058 -0.6092979388195123 0.0001163433911390241 -144.78417879562852 -3.474619670658674
122316196.43839924,1,3,2,0.4,53155.414800044615 3531.8548462194763 964.8013316824523 -0.6092975438011726 0.00011634332757714242 -144.77321440343027 -3.4753126228384903
122316175.75750154,1,3,2,0.6,53155.89678141463 3531.8544909039083 964.8005450202236 -0.6092971487886256 0.00011634326401620195 -144.76225169361877 -3.4760054689741593
122316155.07803796,1,3,2,0.8,53156.378773199045 3531.8541355876823 964.7997583493147 -0.6092967537717122 0.00011634320045455859 -144.75129066465757 -3.4766982091627763
122316134.40015596,1,3,2,1.0,53156.86076570465 3531.853780270757 964.7989716851287 -0.6092963587582251 0.00011634313689347485 -144.740331317055 -3.477390843372624
122366706.90459482,1,3,3,0.0,53602.171571587794 3531.79285457472 964.8489821219315 -0.6093203186654971 0.00011634635942605615 -471.08708408835565 49.272375995943534 -2.3467086690610124
122366621.41224949,1,3,3,0.2,53602.24420236936 3531.792558796616 964.8481457003306 -0.6093198991347272 0.0001163462923323214 -470.8000703957618 49.22953998949507 -2.34490430072621
122366536.02607319,1,3,3,0.4,53602.3173748398 3531.792262939507 964.8473093400574 -0.6093194796343734 0.00011634622524300994 -470.51340895886295 49.186756566462755 -2.3431021478148657
122366450.74600677,1,3,3,0.6,53602.39107677748 3531.7919670034844 964.8464730588146 -0.6093190601733798 0.00011634615815956987 -470.22709913242016 49.14402563046318 -2.341302206264178
122366365.57163142,1,3,3,0.8,53602.46531986073 3531.7916709887545 964.8456368363711 -0.6093186407415245 0.00011634609108034785 -469.94114026680126 49.101347084596625 -2.339504471993935
122366280.50286874,1,3,3,1.0,53602.54009341425 3531.7913748954193 964.8448006880064 -0.6093182213465383 0.00011634602400659722 -469.6555317195815 49.058720832905856 -2.3377089409595246
891036363.5341663,2,1,1,0.0,497575.60519416805 5053.024046987732 -18.376228985652872 -9.561270902181707 -14.382154203442134
891036303.623609,2,1,1,0.2,497575.71587136947 5053.016627724105 -18.37614565706562 -9.561270711489321 -14.382428550526786
891036243.7184803,2,1,1,0.4,497575.8265482263 5053.009208482336 -18.376062328723823 -9.56127052079741 -14.38270289436863
891036183.8187804,2,1,1,0.6,497575.9372247394 5053.001789262356 -18.375979000626707 -9.561270330105957 -14.382977234970676
891036123.9245093,2,1,1,0.8,497576.04790090845 5052.994370064203 -18.37589567277471 -9.561270139414978 -14.383251572331293
891036064.0356668,2,1,1,1.0,497576.1585767326 5052.98695088792 -18.37581234516829 -9.561269948724458 -14.383525906448735
891051569.7007387,2,1,2,0.0,497060.1295801417 5053.244612656427 -18.378099530330495 -9.562775845582747 179.30157073332234 -12.90084723124944
891051498.0700084,2,1,2,0.2,497060.28229964373 5053.237164977787 -18.378015936967874 -9.562775578332806 179.28705902435544 -12.899952087112068
891051426.446866,2,1,2,0.4,497060.4350122687 5053.229717325369 -18.377932343891313 -9.56277531109562 179.2725495436562 -12.899057083361612
891051354.8313103,2,1,2,0.6,497060.5877180193 5053.222269699099 -18.377848751100014 -9.562775043871174 179.2580422907053 -12.898162219965505
891051283.223341,2,1,2,0.8,497060.7404168963 5053.21482209902 -18.377765158594435 -9.562774776659472 179.2435372649917 -12.897267496891432
891051211.6229577,2,1,2,1.0,497060.8931089005 5053.207374525169 -18.377681566374985 -9.562774509460507 179.22903446601168 -12.89637291410756
891230646.8125935,2,1,3,0.0,497918.1664186189 5052.845280318982 -18.37460242833539 -9.573237486264652 -394.21872967031806 79.80688036457417 -4.12458546538769
891230528.5093197,2,1,3,0.2,497917.8724523113 5052.838066139939 -18.374520925395966 -9.573233601428763 -393.9773488814755 79.77077430318327 -4.123063405762357
891230410.2945913,2,1,3,0.4,497917.57898262306 5052.830851729785 -18.374439420447988 -9.57322972111555 -393.7362643820576 79.73471246927885 -4.121543209507307
891230292.1682308,2,1,3,0.6,497917.2860086411 5052.823637088916 -18.37435791349483 -9.573225845316683 -393.4954756269708 79.69869478149438 -4.120024873194462
891230174.130063,2,1,3,0.8,497916.9935294521 5052.8164222178375 -18.374276404541074 -9.573221974023866 -393.2549820720678 79.66272115860293 -4.118508393401551
891230056.1799126,2,1,3,1.0,497916.7015441463 5052.809207117052 -18.374194893591284 -9.57321810722882 -393.014783175356 79.6267915197057 -4.116993766720325
173725387.3140003,2,2,1,0.0,917671.3995044053 5064.005206818928 -18.45438607190119 -445.18937460378305 0.10650423311700664 -126.73192965015927
173725311.55877316,2,2,1,0.2,917671.4958244395 5063.9977785508745 -18.45430263643576 -445.1893631659833 0.10650423040107186 -126.73173868298846
173725235.80899468,2,2,1,0.4,917671.5921442014 5063.990350304644 -18.454219201215455 -445.18935172822785 0.10650422768514764 -126.73154771642113
173725160.0646632,2,2,1,0.6,917671.6884636383 5063.982922080168 -18.454135766239492 -445.18934029046187 0.1065042249692208 -126.7313567504458
173725084.3257803,2,2,1,0.8,917671.7847827654 5063.975493877483 -18.454052331508322 -445.18932885270124 0.10650422225329509 -126.73116578506507
173725008.59234563,2,2,1,1.0,917671.881101581 5063.968065696633 -18.45396889702239 -445.18931741494504 0.10650421953737034 -126.73097482027698
173747486.58483988,2,2,2,0.0,917156.3249416938 5064.2255931276495 -18.45625509609471 -445.19086061432205 0.10650422878667233 66.79469185020615 -12.89038261237498
173747408.26527518,2,2,2,0.2,917156.4425409847 5064.218145737905 -18.456171474654344 -445.1908500791054 0.10650422629468007 66.78877737898804 -12.890029092621136
173747329.95157564,2,2,2,0.4,917156.5601372634 5064.210698371821 -18.456087853476298 -445.19083954388 0.10650422380268419 66.78286381713588 -12.88967563012506
173747251.64374107,2,2,2,0.6,917156.6777304783 5064.203251029332 -18.456004232559803 -445.19082900859127 0.10650422131067155 66.77695116445435 -12.889322224873718
173747173.3417714,2,2,2,0.8,917156.7953206444 5064.195803710475 -18.455920611905288 -445.1908184732548 0.10650421881864591 66.7710394207314 -12.888968876853905
173747095.04566646,2,2,2,1.0,917156.9129077618 5064.188356415289 -18.455836991513202 -445.19080793787015 0.10650421632660712 66.76512858576456 -12.888615586052754
173750074.54602763,2,2,3,0.0,917054.4738987673 5064.274720269461 -18.456685170291628 -445.19321601738983 0.10650511871535395 137.21827582619733 -24.27428225468825 0.506471990873041
173749990.96252,2,2,3,0.2,917054.7175091251 5064.267209390165 -18.456600987404716 -445.19320324792767 0.10650511534604266 137.13105884080215 -24.261321654169958 0.5059263308329303
173749907.39494467,2,2,3,0.4,917054.9609435073 5064.259698624234 -18.45651680557848 -445.19319048088744 0.10650511197772272 137.0439489121671 -24.248377034017633 0.5053813440667614
173749823.84327674,2,2,3,0.6,917055.2042021833 5064.252187971431 -18.456432624810652 -445.1931777162099 0.10650510861037914 136.9569458433979 -24.235448364839293 0.5048370293362234
173749740.30749568,2,2,3,0.8,917055.4472854919 5064.244677431627 -18.45634844510017 -445.19316495390683 0.1065051052440139 136.8700494379127 -24.22253561729036 0.5042933854049624
173749656.78757852,2,2,3,1.0,917055.6901937526 5064.237167004694 -18.456264266445995 -445.19315219397276 0.106505101878625 136.78325949977335 -24.20963876212313 0.5037504110407481
7264611.679915928,2,3,1,0.0,49154.953873302205 5022.15147713995 -17.995523102643876 940.6307329665935 -0.5970999199535855 0.00011437239103013019 -135.61569467044197
7264609.245799094,2,3,1,0.2,49155.470084271976 5022.144130689915 -17.995440577108845 940.6300870489853 -0.5970995958022463 0.0001143723389066204 -135.61546702210734
7264606.816827242,2,3,1,0.4,49155.98629205278 5022.13678426132 -17.99535805181468 940.6294411359034 -0.5970992716531738 0.00011437228678347439 -135.61523937467516
7264604.393003112,2,3,1,0.6,49156.50249834929 5022.129437854177 -17.995275526761496 940.6287952247052 -0.5970989475050604 0.00011437223466048464 -135.61501172816614
7264601.974328305,2,3,1,0.8,49157.01870488224 5022.122091468608 -17.995193001950636 940.6281493126415 -0.5970986233565111 0.00011437218253742452 -135.61478408256096
7264599.5608039405,2,3,1,1.0,49157.53491281567 5022.114745104709 -17.99511047738316 940.6275033978554 -0.5970982992065829 0.00011437213041414072 -135.61455643784566
7242750.896121109,2,3,2,0.0,48889.64388845116 5022.28636246585 -17.996672390907374 940.55822419562 -0.5970635630034976 0.00011436648070461673 -19.06836628072341 -7.762930629618961
7242748.192089676,2,3,2,0.2,48890.16180083889 5022.279009231466 -17.99658979348316 940.5575777706524 -0.5970632387516326 0.0001143664285866222 -19.06765602398181 -7.7629947847692495
7242745.493238081,2,3,2,0.4,48890.67971030378 5022.27165601836 -17.996507196298374 940.5569313502754 -0.5970629145020677 0.00011436637646899707 -19.06694587444762 -7.763058933103802
7242742.799568875,2,3,2,0.6,48891.197618548525 5022.264302826544 -17.996424599353134 940.5562849318463 -0.5970625902534957 0.00011436632435153387 -19.06623583199022 -7.763123074632607
7242740.111083317,2,3,2,0.8,48891.71552729339 5022.256949656138 -17.996342002648777 940.5556385126165 -0.5970622660045212 0.00011436627223400587 -19.065525896400445 -7.763187209368225
7242737.427782605,2,3,2,1.0,48892.23343770113 5022.24959650724 -17.996259406186358 940.5549920907297 -0.5970619417542014 0.00011436622011625984 -19.064816067543607 -7.763251337318609
7243314.409134567,2,3,3,0.0,48937.83896223281 5022.261762137415 -17.996456760429616 940.5634694162517 -0.5970660736532488 0.00011436681674091016 -54.15645605712923 -2.091002859393014 -0.2523445400771661
7243310.984285039,2,3,3,0.2,48938.31353293883 5022.254432764195 -17.996374375026594 940.5628174298645 -0.5970657466565146 0.00011436676422446501 -54.12658960146859 -2.095513214187239 -0.25215432001885807
7243307.5657534655,2,3,3,0.4,48938.78815640358 5022.2471033809325 -17.996291989583668 940.5621654555316 -0.5970654196657905 0.00011436671170893748 -54.09675981045038 -2.100018095760946 -0.2519643305577051
7243304.1535397,2,3,3,0.6,48939.26283422415 5022.239773987699 -17.99620960410148 940.561513490599 -0.5970650926797633 0.00011436665919411906 -54.066966616389806 -2.1045175142116284 -0.2517745712685958
7243300.747643017,2,3,3,0.8,48939.73756802373 5022.232444584672 -17.996127218581893 940.5608615323007 -0.5970647656970298 0.00011436660667978206 -54.03720995142715 -2.109011479656588 -0.2515850417256058
7243297.348061653,2,3,3,1.0,48940.2123588603 5022.225115172007 -17.996044833026474 940.5602095787667 -0.5970644387166406 0.00011436655416577217 -54.0074897483109 -2.113500002124762 -0.25139574150646415
891215489.3073907,3,1,1,0.0,497948.7873838628 4987.396372569679 -16.32736419183551 -0.016457472320628844 -9.56324823060896 -14.061346779336079
891215543.60095,3,1,1,0.2,497949.08510152553 4987.355904637728 -16.326247172120688 -0.01646578412714289 -9.563249041023317 -14.061456089892165
891215597.9219228,3,1,1,0.4,497949.38281433866 4987.315437363083 -16.32513017054961 -0.01647409579864656 -9.563249851424397 -14.061565396832655
891215652.2703073,3,1,1,0.6,497949.6805223045 4987.2749707454495 -16.32401318711443 -0.016482407335196524 -9.563250661812207 -14.061674700159305
891215706.6461022,3,1,1,0.8,497949.9782254223 4987.234504784894 -16.322896221816432 -0.016490718736785752 -9.563251472186753 -14.06178399987075
891215761.0493059,3,1,1,1.0,497950.27592369064 4987.19403948162 -16.32177927466134 -0.016499030003371513 -9.563252282548019 -14.061893295966518
891232050.3254178,3,1,2,0.0,497432.4268388461 4987.402858838332 -16.322530775204573 -0.016511383204490044 -9.564765803856845 180.4152552597057 -12.953589034862357
891232093.1764171,3,1,2,0.2,497432.76564206555 4987.362383894926 -16.321414145371904 -0.016519689801580237 -9.56476653971937 180.40122821039418 -12.952715403722848
891232136.0568674,3,1,2,0.4,497433.1044341317 4987.321909609943 -16.32029753362615 -0.016527996264427948 -9.564767275580529 180.38720331582903 -12.951841908222995
891232178.9667673,3,1,2,0.6,497433.44321504823 4987.281435983086 -16.319180939959487 -0.016536302593089674 -9.564768011440323 180.3731805755194 -12.95096854833198
891232221.9061148,3,1,2,0.8,497433.7819848161 4987.240963014418 -16.318064364373193 -0.016544608787558205 -9.56476874729876 180.35915998896664 -12.950095324018285
891232264.8749083,3,1,2,1.0,497434.1207434349 4987.200490704149 -16.316947806873028 -0.016552914847790628 -9.56476948315582 180.34514155567362 -12.949222235250529
891425913.4848372,3,1,3,0.0,498321.6377757531 4985.369870711977 -16.268261140739046 -0.016918494181062456 -9.575544679488944 -407.7789902479005 82.12927329904814 -4.230313544105838
891425909.6224376,3,1,3,0.2,498321.52317283105 4985.330165694545 -16.26716324881162 -0.01692666744800585 -9.575541783718126 -407.5357674861215 82.09303699308317 -4.228789805603379
891425905.8740611,3,1,3,0.4,498321.4090696212 4985.290460402299 -16.266065351645846 -0.016934840749367807 -9.575538892510735 -407.29284324273084 82.05684524852673 -4.22726794455626
891425902.2395238,3,1,3,0.6,498321.2954651976 4985.250754836659 -16.264967449276885 -0.016943014084893362 -9.575536005858364 -407.0502169687778 82.02069798343662 -4.225747957512167
891425898.7186408,3,1,3,0.8,498321.1823586327 4985.211048999405 -16.26386954174899 -0.01695118745426412 -9.575533123752606 -406.80788811564486 81.98459511591209 -4.2242298410202626
891425895.3112284,3,1,3,1.0,498321.0697490005 4985.171342892445 -16.26277162911073 -0.01695936085712688 -9.57553024618506 -406.56585613639464 81.94853656430487 -4.222713591640405
173741562.42139482,3,2,1,0.0,917571.0558166313 5083.427142117965 -19.060723298171226 0.00487037858216549 -445.1992574881961 0.10650679239078506 -126.82956824782578
173741451.30924347,3,2,1,0.2,917571.327145674 5083.385891825285 -19.059584535366874 0.004861904277984977 -445.1992288441722 0.10650678521945078 -126.82920826883772
173741340.22829434,3,2,1,0.4,917571.5984701281 5083.344642202669 -19.05844579105965 0.004853430111450563 -445.1992002004718 0.10650677804819887 -126.82884829013781
173741229.1785439,3,2,1,0.6,917571.8697899863 5083.303393249806 -19.05730706524126 0.004844956082502209 -445.1991715570848 0.1065067708770269 -126.82848831172512
173741118.15999267,3,2,1,0.8,917572.1411052768 5083.262144966767 -19.056168357913243 0.0048364821911488255 -445.199142914041 0.10650676370594203 -126.828128333606
173741007.17263868,3,2,1,1.0,917572.4124159502 5083.220897353751 -19.05502966908099 0.004828008437430544 -445.199114271291 0.10650675653493231 -126.827768355767
173763252.7888062,3,2,2,0.0,917057.7001761268 5083.43355974238 -19.05591837343233 0.004816788284430698 -445.20063298051997 0.1065067599051303 66.46712811921067 -12.874996244987452
173763139.62765682,3,2,2,0.2,917057.9915701423 5083.392302955908 -19.054779801194307 0.004808316941966959 -445.2006052473684 0.10650675295904445 66.46181195410172 -12.874671259568059
173763026.4980351,3,2,2,0.4,917058.2829571017 5083.35104684 -19.053641247432974 0.004799845736861854 -445.2005775144904 0.10650674601302769 66.45649660735363 -12.874346325559257
173762913.39993834,3,2,2,0.6,917058.5743369975 5083.309791394344 -19.052502712140058 0.004791374669055418 -445.2005497818758 0.10650673906707757 66.45118207878237 -12.874021442949399
173762800.33336723,3,2,2,0.8,917058.8657098587 5083.268536619013 -19.051364195317085 0.004782903738556601 -445.20052204955437 0.10650673212120124 66.4458683681987 -12.873696611726972
173762687.2983188,3,2,2,1.0,917059.1570756363 5083.227282514203 -19.050225696969463 0.004774432945405646 -445.20049431747657 0.10650672517538674 66.44055547541763 -12.873371831879442
173766378.06824085,3,2,3,0.0,916948.6456027557 5083.692509871307 -19.062832470493866 0.004868662819960434 -445.2032356528529 0.10650773075345599 141.13356774670567 -24.94515366915367 0.5370111101854897
173766258.25496122,3,2,3,0.2,916949.0789873546 5083.650952132922 -19.061686093056636 0.004860133835518971 -445.2032052671754 0.10650772278392964 141.03707389771733 -24.93065706437616 0.5363967519581735
173766138.4860301,3,2,3,0.4,916949.5121712341 5083.609395436327 -19.0605397434454 0.004851605056339809 -445.2031748845957 0.10650771481560894 140.94069871994557 -24.916178176698203 0.5357831402714482
173766018.7614178,3,2,3,0.6,916949.9451547482 5083.567839780526 -19.05939342163471 0.004843076482238525 -445.20314450509846 0.10650770684848937 140.84444199493706 -24.901716973508115 0.5351702737512646
173765899.0810966,3,2,3,0.8,916950.377938285 5083.526285164914 -19.05824712760896 0.0048345481130998205 -445.20311412870853 0.10650769888257602 140.74830350473505 -24.887273422269175 0.5345581510267243
173765779.44503602,3,2,3,1.0,916950.8105221542 5083.484731589003 -19.057100861356485 0.004826019948840106 -445.20308375537127 0.10650769091785492 140.65228303193695 -24.87284749052585 0.5339467707303969
7272177.064020457,3,3,1,0.0,49201.30739609245 5008.349889764516 -17.56467297665178 -0.0034606798721190566 940.677560152767 -0.5971219480471202 0.00011437567614221657 -135.54657208384643
7272197.73348695,3,3,1,0.2,49201.93531374633 5008.309283701789 -17.56355176510033 -0.0034690246531420394 940.6770267771157 -0.5971216768252517 0.00011437563191001547 -135.5461771308374
7272218.4310853295,3,3,1,0.4,49202.563229273306 5008.268678298848 -17.562430571760732 -0.003477369298649187 940.6764933973344 -0.597121405601366 0.00011437558767749945 -135.54578217842106
7272239.156815177,3,3,1,0.6,49203.191144088865 5008.228073555538 -17.561309396628218 -0.0034857138086785296 940.6759600111703 -0.5971211343743215 0.00011437554344448337 -135.5453872265885
7272259.910672764,3,3,1,0.8,49203.81905491208 5008.187469471617 -17.560188239697666 -0.0034940581832606896 940.6754266238312 -0.5971208631467481 0.00011437549921139259 -135.54499227535567
7272280.6926598195,3,3,1,1.0,49204.446965679526 5008.14686604765 -17.55906710098219 -0.003502402422310083 940.674893229085 -0.5971205919155077 0.00011437545497772092 -135.5445973247104
7250442.126287261,3,3,2,0.0,48936.048855209025 5008.357629932806 -17.56184877815725 -0.0034926088536012825 940.605380598336 -0.5970857427769432 0.00011436978774470898 -18.83333566454743 -7.773938876751838
7250462.702779545,3,3,2,0.2,48936.67760868021 5008.317020069175 -17.560727574393525 -0.0035009530406069833 940.6048464681747 -0.5970854713310909 0.00011436974349803797 -18.832079858896098 -7.774028271719735
7250483.307431094,3,3,2,0.4,48937.30636049365 5008.276410865321 -17.559606388848387 -0.003509297092020004 940.6043123339975 -0.5970851998832806 0.000114369699251062 -18.83082424295238 -7.774117654563972
7250503.940241665,3,3,2,0.6,48937.935112069244 5008.2358023210945 -17.558485221517078 -0.0035176410078782876 940.6037781935465 -0.5970849284323684 0.00011436965500359555 -18.8295688165256 -7.774207025296499
7250524.601206406,3,3,2,0.8,48938.56386011513 5008.195194436248 -17.55736407239445 -0.0035259847882126273 940.6032440520456 -0.5970846569809921 0.00011436961075606525 -18.828313579885403 -7.774296383900266
7250545.290328334,3,3,2,1.0,48939.19260858768 5008.15458721135 -17.556242941493597 -0.0035343284329375237 940.6027099032333 -0.5970843855259997 0.00011436956650796268 -18.827058532637697 -7.774385730400555
7251191.701541759,3,3,3,0.0,48988.8167292194 5008.225036358539 -17.55831020728361 -0.0035191478561083637 940.6114434386345 -0.5970886418066161 0.00011437017833485527 -56.99211717519067 -1.6054341670712828 -0.2744410110583745
7251211.769316445,3,3,3,0.2,48989.40922430216 5008.184500977638 -17.55719087279811 -0.003527478497370141 940.6109042777042 -0.5970883678640734 0.00011437013371887304 -56.96720486049761 -1.6090574349114126 -0.27429204474899244
7251231.866064598,3,3,3,0.4,48990.001763928914 5008.143966161127 -17.556071554132373 -0.0035358090204436615 940.6103651191388 -0.5970880939227364 0.00011437008910305289 -56.942322972579106 -1.612676162120788 -0.27414326969179353
7251251.991784538,3,3,3,0.6,48990.59434943448 5008.103431909033 -17.55495225128613 -0.003544139425334449 940.609825960667 -0.5970878199814554 0.00011437004448720846 -56.91747145476304 -1.6162903571532359 -0.27399468553077916
7251272.146470082,3,3,3,0.8,48991.18697743968 5008.062898221285 -17.553832964258547 -0.0035524697120420555 940.6092868075025 -0.5970875460428625 0.0001143699998717655 -56.89265025212166 -1.6199000282274554 -0.2738462919190813
7251292.330121756,3,3,3,1.0,48991.779651815654 5008.022365098624 -17.552713693067215 -0.0035607998804483526 940.6087476533716 -0.5970872721037996 0.00011436995525621475 -56.867859308086395 -1.623505183764101 -0.2736980885026816
