loss,weight_order,prod_distance_order,time_delivery_order,lambda,thetas
72464186,1,4,3,0.8,4.161448996344731 -0.5021095349871443 -0.9794046461574211 -0.10098225967110305 -0.15528822150346216 0.648926869455695 -0.3806498411872816 -1.2795932713452227 -0.6851696215602752
72204013,1,4,3,1.0,3.8952343535804355 -0.7447891518760544 0.08723580115000204 -0.8489840336882707 -0.7916523158744007 0.6577587524799557 -0.7511253398038622 -1.1042057068055968 -0.7857172962449679
78978770,1,4,4,0.0,3.48350239911442 -0.3834287941165677 0.11419375873168999 -0.3514878590661411 -0.626608334965018 0.5583143753083023 -0.05893295558700684 -0.8066926295172346 -0.7502211650642332 1.0481559702924834
79865121,1,4,4,0.2,3.529138773850169 -0.14617401989315545 -0.5285857966050395 0.1604330457633106 -0.0972281472539004 0.5668831655538384 -0.5389509380506152 -0.30815878971558636 -0.9535210799368189 1.0746003537084392
79194158,1,4,4,0.4,3.331045983686152 -0.5512306869903139 -0.7218630284996707 -0.0274556952032714 -8.393923448781604e-05 0.5523260407318334 -0.722749027912899 -0.3377256516852006 -0.8328024830247539 1.058131705039084
77524927,1,4,4,0.6,3.520539056457461 -0.04955031170140922 -0.5388570095655556 -0.6732518299144324 -0.45984354169128056 0.533296576599557 -0.6847262916065335 -0.6574220842395193 -0.12476273822938566 0.9992071491773187
81210608,1,4,4,0.8,3.4499452758902467 -0.26818743749251694 -0.3065099050934285 -0.1640561838151495 -0.4963630787792804 0.6141843602114341 -0.24420974937537723 -0.5333761449033987 -0.4793051407713701 1.0965470154812278
80034403,1,4,4,1.0,3.3191465665021256 0.10803720872000555 0.027678295139874267 -0.3767775083971585 -0.31583385435663475 0.5891062421485642 -0.8436493492798166 -0.6072437591527977 -0.8734093790728207 1.0666635638620672
73019678,2,1,1,0.0,4.739535416642951 -0.295263215207511 -0.4443524095517892 -0.6929978471416203 -1.5369671394381021
73822580,2,1,1,0.2,4.874973055411303 -0.5136888897214393 -0.4567858518648048 -0.3447601051292323 -1.1540755287954105
73472717,2,1,1,0.4,4.816461381371317 -0.3949744131273044 -0.937682835192045 -0.7952470874963831 -0.7373984809419001
73469076,2,1,1,0.6,4.815810254594696 -0.31730566433043034 -0.6361339682750975 -0.7424203791613823 -1.0694836982549571
72832206,2,1,1,0.8,4.707034894281115 -0.80614185285992 -0.3408160066664911 -0.5070348731383505 -1.4815494262651556
72579497,2,1,1,1.0,4.662986889453848 -0.905807814062274 -0.8880467761760471 -0.7041826260236613 -0.9907576632310908
71168532,2,1,2,0.0,4.79007123559138 -0.39524278265814616 -0.8736715170795939 -0.48742434040140836 -0.7382885650671999 -0.7826780352391197
69903182,2,1,2,0.2,4.516907911326702 -0.6242705123456131 -0.8542210876505942 -0.7015693292958958 -1.2276010308695195 -0.8941083107230589
70099773,2,1,2,0.4,4.560565728047685 -0.7076798966338729 -0.5099919952012114 -0.9838762448301903 -1.0591946661851288 -0.8978759022773645
69450107,2,1,2,0.6,4.413953130213598 -0.23561287382504123 -0.9258138643788328 -0.681966239986146 -1.373390608427359 -1.3536119933751884
70222394,2,1,2,0.8,4.587452482709378 -0.788604775720279 -0.3362579498163658 -1.057163921782008 -1.2635377290356364 -0.6172001509630249
71236397,2,1,2,1.0,4.803956224096696 -0.4778686605393849 -1.1827504699291316 -0.2849010337535529 -0.6619993444540035 -0.6676379951827661
67511005,2,1,3,0.0,4.271870124463367 -0.28995628233538695 -0.7841936017396995 -0.9428267082565 -1.3390465553048698 -1.1759342989218118 -0.8828890660248618
68966067,2,1,3,0.2,4.677768470061557 -0.7018515807758106 -0.319430470247548 -0.6076954823949366 -0.585084637510541 -0.6465549841956342 -1.1292596004238276
69112014,2,1,3,0.4,4.716136305481966 -0.27494460969379897 -0.41406603270865117 -0.4350442083046286 -1.1350076545474301 -0.7076903720952099 -0.7771136875823874
68459228,2,1,3,0.6,4.541138692083959 -0.17638130246144598 -0.766176255439339 -0.3416331619367592 -1.3391708980954413 -1.2210269428531928 -0.5120926758080885
68592384,2,1,3,0.8,4.577373984781512 -0.17244148947076524 -1.0861016614777035 -0.15260485791630862 -0.9299238127412065 -0.5420886642422618 -1.3859742184555908
68649864,2,1,3,1.0,4.592893662957529 -0.8194038880308193 -0.26958896654150255 -0.2847883265486885 -1.1325601269570764 -1.148476082836118 -0.5528097585205775
76832996,2,1,4,0.0,3.756962367745256 -0.6165473243776237 -0.6361789502456627 -0.8198332536178525 -0.2795651651767279 -0.17484462512636426 -0.8308245537977782 1.1153579215531881
78815397,2,1,4,0.2,3.7783035761926222 -0.18671590374443994 -0.13075328882402024 -0.034133996574721645 -0.8519773241581757 -0.22631710527892507 -1.081016424037699 1.1923740317052742
75289919,2,1,4,0.4,3.6414709829754237 -0.2786477370743888 -0.7493686721727649 -0.6102740266184723 -0.5147185730707701 -0.7064510040695628 -1.0007922400847433 1.0545893609795527
77736180,2,1,4,0.6,3.5952742565450384 -0.5770661756854757 -0.7733978172517924 0.066392199163778 -0.8554175014044509 -0.6014206557728714 -0.6502941520555534 1.1555480635753395
80273181,2,1,4,0.8,3.76377962858917 0.03234816909354318 -0.7231251244962351 0.0380988288500891 -0.7881972819002442 -0.46500978530161735 -0.44054011608616434 1.246658970833121
79085060,2,1,4,1.0,3.725736744621171 0.07525508427855929 -0.08396807428801803 -0.19462331533336363 -1.062021460523157 -1.1169669918697789 -0.17117886356706824 1.203607404516616
71395213,2,2,1,0.0,4.670021071970461 -0.417545727957814 -0.6149278631766285 -1.1464648725385378 -0.5431394028685765 -1.0287457749786881
72300630,2,2,1,0.2,4.844489332786839 -0.32044875931558137 -0.22629931680405047 -0.6698068666990487 -0.6003689677559138 -1.1221356253097994
71973869,2,2,1,0.4,4.782337897406938 -0.5782438922208648 -0.5057332259325169 -0.4201711523306646 -0.8036022818363137 -0.9607097891666193
72077528,2,2,1,0.6,4.802101620819451 -0.9187136099972867 -0.3333639981350087 -0.647359946795989 -0.7703962892853632 -0.6162368721945689
70842027,2,2,1,0.8,4.559153397981302 -0.6196589462037123 -0.6617352615213816 -1.1194294304880796 -1.0332896743553484 -0.8647171662504521
71206259,2,2,1,1.0,4.632303157930599 -0.1880922773078867 -0.8217251876459232 -1.1380505459849675 -0.3882121432113484 -1.2998551691791156
68666256,2,2,2,0.0,4.43933836341998 -0.9649098493882038 -0.5788538869052879 -0.9158903420459191 -0.7572194588904039 -0.7755048536495347 -1.0178766114874058
69046314,2,2,2,0.2,4.536108140166989 -0.5149842701907111 -0.23249622092277733 -1.0878556361471885 -0.47353930347606893 -1.0197880179322474 -1.1447015769187916
69258755,2,2,2,0.4,4.589105947405437 -0.5274910956131342 -1.025403193984304 -0.24659418221877422 -0.13328323803049058 -0.9603696749177141 -1.316350369111122
68590203,2,2,2,0.6,4.419378437754337 -0.8597438861115072 -1.0245385109673824 -0.3351018484503353 -0.41267216699491943 -0.9656714513322574 -1.3413528703472637
68125875,2,2,2,0.8,4.296646498139437 -0.7998384802326548 -0.7038158981915142 -0.6405140655114248 -0.9480942685168575 -1.0730876418354585 -1.2898871200437552
69169905,2,2,2,1.0,4.56676549297562 -1.0925588371797277 -0.5436156429040812 -0.2249901953472918 -0.7528319454652335 -0.8313239274699976 -0.999060759146599
67137973,2,2,3,0.0,4.369767503072927 -0.9419892183297763 -0.135526809686053 -0.30924786658583203 -1.036553978987272 -1.3884798181155846 -0.7705921281478173 -0.7872318097262921
67057821,2,2,3,0.2,4.343498480654043 -0.22022804397288426 -0.6216826551664424 -0.25697068159567554 -0.9724829727698171 -1.0984096014999305 -1.0951193938249348 -1.1069190514814633
67577045,2,2,3,0.4,4.509600072034015 -0.5269527855796904 -0.285139766185678 -0.8002504473799755 -0.41746254980854697 -0.44753245137412484 -0.9702064760285234 -1.3774797321814278
67525386,2,2,3,0.6,4.493297504296241 -0.8041747283222614 -0.19432246454950253 -0.27765252229451337 -0.2951436478416788 -0.446383762478812 -1.3754124708307278 -1.3768796878512937
66834296,2,2,3,0.8,4.269180008039622 -1.0067272322591418 -0.3577525314619497 -0.7375870790173356 -0.7533144099865378 -0.6580240555828492 -1.1058506708063163 -1.177705674363136
67428149,2,2,3,1.0,4.46239889909782 -0.41333906803113474 -0.4733733190079864 -0.39981747459879086 -0.4778087490235315 -0.625213634737021 -1.2507245006303882 -1.2746193738679872
78470193,2,2,4,0.0,3.6173954899242964 0.022954345068260718 -0.6767058473074682 -0.6533914732232075 -0.6055367066836523 -0.8850562549414204 -0.20691607655744823 -0.3563715259383442 1.1956934136058437
75352702,2,2,4,0.2,3.70373530980623 -0.1300809084798982 0.09746893881194243 -0.6733168542063254 -0.7558744968933462 -0.9602990033121821 -1.0810924490418703 -0.1643619095167639 1.067252786441878
76704524,2,2,4,0.4,3.763469920360245 -0.07335595182527102 -0.5120721540949364 -0.3200556287464328 0.05018785337609636 -0.7627587408343951 -1.0645983058003716 -0.4156237538887237 1.1221524692804685
78028563,2,2,4,0.6,3.715370856189175 0.10519093590369201 0.02543126143456856 0.08957259245021544 -0.7618678387548083 -0.9241105535265635 -0.5690406754753462 -0.8461026523250809 1.176245618735994
75187782,2,2,4,0.8,3.7171522999897766 -0.6718613637160794 -0.7001952512127299 -0.6516781056585923 0.11916986266405505 -0.58340118911111 -1.1063563402439793 -0.18069565114912112 1.0597957068114452
78072288,2,2,4,1.0,3.6583825482742216 -0.325939099230718 -0.799157944426595 -0.347631353012853 -0.5727014362114421 -0.14215703540244584 -0.7180731139788517 -0.4625274261513128 1.1792069192463883
70709475,2,3,1,0.0,4.734131738229487 -0.8170193396529873 -0.857090217241217 -0.4209066205281221 -0.33883093369009953 -0.5407332335066208 -0.8427913285473863
70735923,2,3,1,0.2,4.740240615259474 -0.46542403201142624 -0.18280178051103158 -0.5818945957637264 -0.9746285717066102 -0.2568478016100757 -1.2011119529531649
70256412,2,3,1,0.4,4.63439737958938 -0.2827365708260473 -0.4003105058157325 -0.9823191611903066 -1.020336297315751 -0.7958891751015493 -0.8014510074120528
70592946,2,3,1,0.6,4.708761656618399 -0.35711570381244756 -0.5568441309289763 -0.30311856749338967 -1.0478482071472057 -0.5015272713918151 -1.0850608271409508
70123284,2,3,1,0.8,4.605706054094515 -0.5133032109689526 -0.8872210689863677 -1.0384509236245794 -0.8196757975009035 -0.17083051026763527 -0.9119107876760075
71306769,2,3,1,1.0,4.860942016932422 -0.3177973457855314 -0.42582066232792143 -0.9195212820708479 -0.43618011099287135 -0.5275407289838159 -0.6788030879848924
68352977,2,3,2,0.0,4.552062569587161 -0.3150936029136469 -0.255420908582273 -0.6296181609741189 -0.8742605325624819 -0.9717987383852268 -1.089411167224459 -0.6767464325825224
68212068,2,3,2,0.2,4.513557289456087 -0.14733772846509102 -0.6993723214588862 -0.2325692724624301 -0.8239200171430981 -0.427576630038019 -1.30762720904078 -1.1086068457487157
67921414,2,3,2,0.4,4.430116042041326 -0.9375322872564406 -0.9357630246623152 -0.1945502317937267 -0.6985827395353666 -0.5886558494603277 -0.7883045187951732 -1.1262496416998697
68147766,2,3,2,0.6,4.494807022523451 -0.5052161108459003 -0.29760981819538346 -0.8588678002994078 -0.7794843487446713 -0.609696462956556 -0.8809228559188628 -1.053665089471018
68483684,2,3,2,0.8,4.5889154408638015 -0.8129462379190359 -0.21179721806988971 -0.1406965322357746 -0.38757488074817475 -0.615271204577001 -1.3811924480234579 -0.9202750384685777
67727992,2,3,2,1.0,4.374408292457841 -1.0246149978454586 -0.7808540890037469 -0.6019959206716903 -0.7978522946969057 -0.08504476105220027 -1.0579587187493054 -1.0665765569297068
66449277,2,3,3,0.0,4.324113337047305 -0.5594985952369659 -0.33190834585400497 -0.10596493082928149 -0.5570176422900526 -0.7385476556221517 -1.273369583635786 -1.0567855844531497 -1.0460260734008338
66708546,2,3,3,0.2,4.419333045288202 -0.6170767040479205 -0.29997921753398704 -0.9601769141548813 -0.7808068223947494 -0.22135690137643796 -0.8576507373975372 -0.8853996790555615 -0.8585879637905283
66097080,2,3,3,0.4,4.1912830864873785 -0.8605410781875191 -0.8629270297008967 -0.9277254818259547 -0.06161967082584639 -0.9373907672713836 -1.2589954812621176 -0.475660683949789 -1.036207687165455
66764456,2,3,3,0.6,4.438573070990591 -0.7826129099432293 -0.11396977146299705 -0.26516269097024164 -0.26851940183590683 -0.4796197682140821 -0.9174218335983683 -1.1977741744784824 -1.1776906989838087
66077100,2,3,3,0.8,4.18414350239394 -0.5338225923788446 -0.7265630146928967 -0.45154294913755516 -0.5265560806919081 -0.6438661726833235 -1.1113687027251926 -0.9544318357705757 -1.302239253716384
66433013,2,3,3,1.0,4.318222272398472 -0.7966013217820946 -0.9694464233705894 -0.31171507523110975 -0.5635268063679325 -0.44162251508763023 -0.3928198730513638 -1.1647080290182088 -1.221596205246293
77977279,2,3,4,0.0,3.912246387070758 0.016026236385668465 -0.12122662149425606 -0.6495647210270947 -0.4996605580149521 0.03153690701435491 -0.6166248367519596 -0.43959451501166497 -0.30275842951631504 1.180175644666411
76938059,2,3,4,0.2,3.892781876922206 -0.21937838364044676 -0.18750327556389973 -0.3486617258474935 -0.23530349750658788 0.036846751564005166 -0.6401370617300938 -0.5575478575073544 -0.6195500762918399 1.139245622358376
75552084,2,3,4,0.4,3.6458456947111815 -0.16950501060441733 -0.24282820835422725 -0.5423268313284562 -0.6171873071674727 -0.3188853781556305 -0.39453506785012815 -0.6607000160517801 -0.9539630033655064 1.0875492201574386
78459538,2,3,4,0.6,3.920082844392052 0.011595397291237965 -0.3012858251159086 0.0747812607507086 -0.18286756068582763 -0.6893823298158333 -0.33624164900456077 -0.3468703086758953 -0.699177503913982 1.1987974800711594
77261806,2,3,4,0.8,3.8777014017369784 -0.012837643430531039 -0.8589950627867725 -0.06124146961895735 -0.1115222932068879 0.1405944656362078 -0.3142290551290065 -0.48248431539089826 -1.0278622919810039 1.1527531733516312
