loss,weight_order,prod_distance_order,time_delivery_order,lambda,thetas,diverge
13541550456943977147515812351511892236301006249328544747203727162799577041469440,2,4,1,0.4,1.8485434667995839e+28 7.743819328594555e+29 4.476573180861437e+31 4.499275152831118e+31 1.1245316338958842e+35 2.8719522832449986e+38 7.465722566012632e+41 1.3691934406304644e+29,False
774237949752961606013106137624638282881548168329907842076730883402878580424704,2,4,1,0.0,4.3939031828374926e+27 1.8159193614472546e+29 1.0436291553715667e+31 1.072016856116365e+31 2.683885951574704e+34 6.862237986426174e+37 1.785150674391385e+41 3.305619206582642e+28,False
6573071991487587685713075885500604748529600300910678828023831894313904275193856,2,4,4,0.6,1.5251111136546478e+28 6.350025967483891e+29 3.662960730591649e+31 3.7214828248770935e+31 9.323712133461631e+34 2.3865557847023217e+38 6.216884880251333e+41 1.1542468378775231e+29 1.1240135286328003e+30 1.2261478431475815e+31 1.4234703343219867e+32,False
209890507961,1,1,1,0.6,-0.3822326146720285 -52.86851029376572 -3148.226108893762 -9.573085439770042,False
165302713245964825526272,3,2,1,0.0,14268610.17990984 589922157.6403496 33852182932.89746 2185824135645.2368 32346647446.646084 76335441987784.47 105701256.40961207,False
2499446514105469511918721264203192651782950055694247019216298570812513887191040,1,4,2,0.6,7.835895003176524e+27 3.229083961825434e+29 1.9138669316230556e+31 4.7999426750727885e+34 1.229952320466331e+38 3.207447636248357e+41 5.831027757221911e+28 5.593218174472959e+29,False
566059342395675,3,1,3,1.0,-13330.638600223312 -916518.2384270758 -65592047.63172462 -4825517467.467376 -27297377.188592892 -100005.16837199607 -966075.6482181445 -10493878.50086673,False
594545502370706,3,1,2,0.4,-12373.916692008404 -857534.4808974762 -61824423.11518007 -4578662911.1968 -25237311.64023381 -93536.39023452149 -909755.7254186518,False
21126510749098913012163226863785272078813926260736,2,3,1,0.2,5.969575849358268e+16 2.4794201419377884e+18 1.4336536997327192e+20 1.4114662522220346e+20 3.4458716950599345e+23 8.633326013118304e+26 4.453747618716054e+17,False
4030080955789219028427413355056441907195372779643868321928790738153060423434240,2,4,1,0.6,1.0096463725881706e+28 4.227922117017585e+29 2.4529220082606184e+31 2.457524023095667e+31 6.140643739252973e+34 1.567583428128682e+38 4.072813616740919e+41 7.560754132770614e+28,False
6471209717212164622624734168876926209514938070719329160860188225093432023973888,2,4,1,0.8,1.251551234714214e+28 5.240911546454863e+29 3.0297036963620626e+31 3.0645426470608874e+31 7.70136283207198e+34 1.9765843947152946e+38 5.1609587567775435e+41 9.443756203510708e+28,False
6419363410096336678492919001900336921418576156426240,2,3,3,0.6,1.2037656417349107e+18 4.9781657604404175e+19 2.871532459507243e+21 2.842957908564384e+21 6.936642308137704e+24 1.7377192140674165e+28 9.015989206538899e+18 8.677195824589903e+19 9.398989280748002e+20,False
1030719402768401,3,1,1,0.6,-15169.064145129934 -1043387.9184145775 -74737137.40692428 -5503719340.054207 -30889834.34178475 -115025.44763374935,False
1018952005849174425731072,2,2,3,1.0,38306532.480396986 1617008021.5676203 93604072813.32133 86791185099.3198 204792693586864.75 286384412.9294851 2770996475.96349 30154908862.437233,False
12308878336510450108648962530813926725660129512797908103626089526603073338736640,1,4,4,1.0,1.988714967071462e+28 8.253957864655495e+29 4.848606944698838e+31 1.2134638354324523e+35 3.102308209149661e+38 8.070847200418033e+41 1.4938713543589593e+29 1.4406889346678796e+30 1.5617389623829029e+31 1.806677502356954e+32,False
837420275111577706823680,3,2,3,0.8,36990878.11720168 1554354958.107264 89846746197.46825 5823741043892.159 83980557266.18498 198389308734115.9 275700345.53033775 2653861446.5392303 28752969821.804188,False
1476283630689914848280576,3,2,4,1.0,52308886.44203688 2144045489.5613332 122845774614.09468 7905872027464.852 118457611294.61835 279396073190928.3 392578012.24504876 3798787393.4099855 41342646158.31368 479955556205.4167,False
321487678100006,3,1,4,0.6,-10631.031002226046 -732439.3293839971 -52609961.41159134 -3885878894.2772694 -21646442.91949198 -80666.05567557078 -785932.8088713839 -8579488.669494532 -99691041.03796493,False
658561262826223,3,1,4,0.8,-15198.157566599635 -1048018.99850401 -75305849.17663704 -5562550132.080953 -31061206.20233727 -114977.94840397318 -1122313.0380418606 -12294977.830806416 -143389924.4982408,False
298735564092674006519651637914443660688275490712697167844700749766576689905664,2,4,4,0.2,3.2294376010159426e+27 1.325892390028572e+29 7.623708875085635e+30 7.893874731550417e+30 1.9811403502238813e+34 5.079615286891116e+37 1.3253546162593501e+41 2.406731029211907e+28 2.3104883888228874e+29 2.4947413095457672e+30 2.8754345543984154e+31,False
343089175280612,3,1,2,0.8,-9506.606016382886 -656391.2326427181 -47141457.98881263 -3477728786.401791 -19315096.12773536 -71521.39226037098 -692753.8905256512,False
1237920648941401249153024,3,2,4,0.0,47828763.974215 1983011160.5183063 114451324130.07426 7422771171409.642 108460487121.86961 255842610014687.5 360262156.2521398 3495443812.8422203 38089523928.50695 442471524857.0068,False
380801835575818,3,1,4,0.4,-11504.29420678584 -794973.0180607513 -57203271.28524609 -4229460369.698625 -23511023.94704615 -86888.60281791355 -842437.5788035562 -9162146.795282455 -106188542.99055062,False
576254253661711,3,1,3,0.8,-13290.054343040454 -917929.229454863 -65957628.197946034 -4868795284.023649 -26985559.99808529 -100099.32693271873 -970292.2957538384 -10562152.419350721,False
551513012564872844172469761788243511243408370519411122190889479777265492426752,3,4,3,0.8,4.3850463396553625e+27 1.810500909119212e+29 1.038775732018851e+31 6.705917964155849e+32 1.0723111336708334e+31 2.691824638928835e+34 6.902279904230678e+37 1.8008042751689316e+41 3.2797553437135574e+28 3.1623927881599284e+29 3.427840120085281e+30,False
146620469170585150140092252160,4,2,4,0.2,3192939020.4240313 221369354548.977 16140234222377.547 1206511383997550.8 9.174078456753354e+16 6563903130470.93 1.4263770089016988e+16 24253162154.04797 236954438661.26566 2595988837385.0435 30279611488564.64,False
6766118915901160488796484197679565578397797870206976,2,3,3,0.4,1.2380185852826698e+18 5.075873271897541e+19 2.9131169936644233e+21 2.921505726110858e+21 7.123977759475628e+24 1.7840352660553366e+28 9.23664253694364e+18 8.876707062181418e+19 9.603885853936002e+20,False
257749179330099464208128222996042103767392968179581892276010813778058612310016,3,4,2,0.2,2.856127537542443e+27 1.1847739461657726e+29 6.819332336956594e+30 4.40513707770982e+32 6.978615739471751e+30 1.7500548121515284e+34 4.482161109383214e+37 1.1679077258573015e+41 2.1354896533276006e+28 2.0559412037212114e+29,False
2237801634214461092155334203915053684396997870616576,3,3,2,0.6,7.126424099356426e+17 2.9291690316411425e+19 1.6848038815310084e+21 1.0897301925930727e+23 1.6823077107663939e+21 4.1008951420104724e+24 1.025993041127602e+28 5.356285320274671e+18 5.174328262577684e+19,False
3542726560148016836866321836439365975008516216193024,4,3,4,1.0,1.0623730049389436e+18 4.397114877538265e+19 2.5239957436962665e+21 1.629562880417744e+23 1.1220971095959625e+25 2.495403933873647e+21 6.062181104925951e+24 1.5137482988379434e+28 8.00152689944365e+18 7.767030243937966e+19 8.469099060769105e+20 9.841206653987066e+21,False
133841526763914619617458257920,4,2,1,0.0,2522833703.6535025 175791681035.30582 12855863562273.574 963145265233998.1 7.336203964197986e+16 5166075347870.831 1.122499623058037e+16 18675161208.918858,False
5028750490336771166619741311736000751317259347034112,4,3,2,0.6,1.1322558431665823e+18 4.673868345117611e+19 2.68491140129129e+21 1.7341716292107967e+23 1.1944339482024025e+25 2.672463944762605e+21 6.51646774556505e+24 1.6313224414165844e+28 8.559809496908337e+18 8.309858557415213e+19,False
1450490705078505344880373315074919537182351265103872,2,3,4,0.2,6.040370734148512e+17 2.5193768993399206e+19 1.4551441887539988e+21 1.4289152871866646e+21 3.4920642474078315e+24 8.761275929806522e+27 4.5199630141182546e+18 4.370229942231949e+19 4.748791530439941e+20 5.50183241651463e+21,False
7304558347039636000414219322411712105849957899013530916221458788292755707658240,3,4,2,0.8,1.5082132300305114e+28 6.2639216667860195e+29 3.608765169542596e+31 2.334644870117895e+33 3.6915593821349376e+31 9.275192120472833e+34 2.3805723701853117e+38 6.2173722025794854e+41 1.1228411411091252e+29 1.0826160550201839e+30,False
89994294636599542347554881536,4,1,3,0.4,2135345658.1768641 153356303504.8147 11317577610115.432 851776494829308.1 6.505848097567017e+16 4335155458068.531 15985319263.38014 153102151957.93802 1648790731690.3096,False
3145071537649863128719102185465540148049860468403752514652787189269312695173120,4,4,2,0.2,1.0599408815265572e+28 4.429477340633322e+29 2.554827504888252e+31 1.6566286668985844e+33 1.1445184431880476e+35 2.5816543565266026e+31 6.45902960394303e+34 1.6517300916061743e+38 4.300350905817707e+41 7.821869558227425e+28 7.502197908089869e+29,False
886973941212017943076511718437650762897888013975552,2,3,4,0.6,4.7578356895965894e+17 1.961881684906749e+19 1.1279579236918028e+21 1.1229016953509191e+21 2.737460589735404e+24 6.851178984322922e+27 3.552077785269082e+18 3.4308351300500034e+19 3.73192276707489e+20 4.332873900939275e+21,False
35150976590466082993636114432,4,2,2,0.2,1417182797.3605726 97548408214.96526 7091794388278.27 529047598335574.8 4.01615146870887e+16 2916172202211.602 6346237206021895.0 10652688572.604555 103165487411.87445,False
872481403465017544543734191619552027428540614530380077407555167350449456021504,4,4,4,0.8,6.102412198016117e+27 2.5252450233804418e+29 1.457293760004123e+31 9.446431458985011e+32 6.526414895405461e+34 1.4881099691307317e+31 3.725801046170828e+34 9.530631633382579e+37 2.481174696493418e+41 4.613085068664153e+28 4.462379493124925e+29 4.8421042167821673e+30 5.60117995355586e+31,False
7681875292581115711839010400144293424524340615402328880819370571362658999599104,3,4,4,0.6,1.7319274665893858e+28 7.173465836161831e+29 4.107114154923711e+31 2.6411044715968627e+33 4.221955144056396e+31 1.0571954973189029e+35 2.7056199541419654e+38 7.048855373181819e+41 1.2989474627948668e+29 1.2551578572199199e+30 1.3625185285593849e+31 1.5763802006845572e+32,False
209285503181,1,1,3,1.0,-0.7698156555239386 -67.14900439121718 -3950.269820598382 -14.342554210856873 -153.316544908127 -1753.5022226396336,False
210867149610,1,1,3,0.0,-0.7908891829868141 -69.07051972218713 -3973.076328756817 -14.764965120438715 -155.08702443740677 -1766.812481892845,False
3645102588763103017848704888083995143693090230787913383975199000478029707214848,4,4,3,0.4,1.1871753103494111e+28 4.927741371538302e+29 2.832310526000607e+31 1.8300321031960576e+33 1.2606152242405123e+35 2.9000912964792504e+31 7.27217583091108e+34 1.8627850380169938e+38 4.855565886088823e+41 8.815876862544892e+28 8.481826423686881e+29 9.1885039729157e+30,False
2815567063897708618055680,1,2,2,0.2,53754818.44730303 2228706679.5143538 121895544014.04301 287711064784295.44 406322998.4448242 3945230525.9997897,False
2095281108629131911757824,1,2,2,0.4,46188075.168617405 1934188079.572154 104939484611.85468 248195998287706.84 348345675.7913688 3383120575.8483562,False
1222685981909902950400,1,2,4,0.4,1316800.516814019 54293324.43554312 2995981478.7592497 7094053812132.637 9880155.986214045 95692610.82875586 1040735895.0000428 12057997515.186962,False
210895084440,1,1,2,0.6,-0.40606806114556493 -51.923455223912626 -3201.052621729469 -10.13739957350903 -101.4388008102268,False
155872738872321317535744,1,2,4,0.2,14956442.48525353 618376859.0019987 33916513082.686302 80098079108608.11 112259246.71902205 1082210272.515309 11725990475.825146 135519888332.6587,False
250960118689327052882827479194043050286670933917696,1,3,1,0.4,1.8837379808891443e+17 7.837973951221409e+18 4.447202755357197e+20 1.0846697641144259e+24 2.7162890702128005e+27 1.410175406363396e+18,False
2389567096927211162173440,1,2,2,0.0,49652147.76400564 2067970740.4058335 112453294084.28802 265053315366203.97 371028326.2084753 3581474216.08802,False
4999416869477058810279136714638821490836874035462144,1,3,2,0.4,9.191937767967032e+17 3.808251239956319e+19 2.171284775367143e+21 5.299376158768579e+24 1.3280790604168046e+28 6.970631471573659e+18 6.75187459093496e+19,False
211103581835,1,1,4,0.2,-51.58886367078965 -2184.549737579296 -107585.11577484391 -624.6267161785461 -7700.977336414416 -96961.24493966157 -1240868.7166612863,False
937797530352826185703172271405891647206962342574578506213622063163582302912512,1,4,1,0.0,4.4630306937869906e+27 1.8319494295243873e+29 1.0895335717175716e+31 2.7298815300490875e+34 6.985911419618565e+37 1.8189417800070217e+41 3.4039025457936697e+28,False
85838015365322199328854360461270723756085401878528,1,3,3,1.0,1.2997910708249483e+17 5.387681506010933e+18 3.07208189594072e+20 7.499710062264056e+23 1.879652135364426e+27 9.801283988941111e+17 9.500119469193409e+18 1.0335333164501747e+20,False
1589462358078878575693903423122800561059172188160,1,3,4,1.0,1.8914598399599052e+16 7.865575823041482e+17 4.469530753820103e+19 1.0910111943290425e+23 2.7343792242654438e+26 1.4124573299336827e+17 1.3605331107624998e+18 1.4744228496176968e+19 1.7049669630902646e+20,False
5877923461973890039898976493923054229326802240667648,1,3,3,0.4,1.0736908045839299e+18 4.4647596711767966e+19 2.540062161915923e+21 6.204623768682393e+24 1.5554269227369121e+28 8.142504036650227e+18 7.95506217640314e+19 8.707443023885211e+20,False
955081481887343892758528,1,2,1,0.8,27963956.301286835 1153571170.0485559 63449477807.840614 149878325406715.34 210832695.36895266,False
3499530388468310906765312,2,2,1,0.2,59798227.960697375 2489107792.805238 143987521744.997 135748318796.52306 320758716568229.56 450411017.0079211,False
2266030304587989831969508596263659584556860891027477064183321096079868755443712,1,4,4,0.8,8.552754039287497e+27 3.605773720152143e+29 2.083703282912709e+31 5.211570329173703e+34 1.331660381657501e+38 3.462922262852575e+41 6.398161328951753e+28 6.1796258490608235e+29 6.702217343365733e+30 7.747340901003012e+31,False
1077326889202760053497411855946331957058482036524420687947861732480545170915328,1,4,1,0.8,4.7482749833320196e+27 1.985155582705001e+29 1.1610227440139633e+31 2.914307409587477e+34 7.472468616050512e+37 1.9495662868262214e+41 3.583543230983683e+28,False
5240821585072776202420224,1,2,4,0.6,86740655.03367193 3605888706.8804913 196742025026.68576 464447590114447.3 644686118.6117442 6214078928.767667 67427399668.49555 780495039378.0968,False
653939067203397128065454713682914061597725941563392,1,3,4,0.4,3.8505472234717856e+17 1.5715584262494216e+19 9.087955538278106e+20 2.2156985389878504e+24 5.546286037693555e+27 2.9026878868001623e+18 2.805661217291307e+19 3.043397836022378e+20 3.5196365074129675e+21,False
410286904138337505737589087093299204737010229051392,1,3,2,1.0,2.6378918550008067e+17 1.095777045305376e+19 6.226697061112029e+20 1.518829701726429e+24 3.804591919136203e+27 1.9724946281905183e+18 1.904608198018822e+19,False
211688864771,2,1,2,0.0,-4.474438544265915 -316.66463831196006 -21116.020474336434 -11484.889310314968 -40.63581703151954 -395.30397253305506,False
6016183316669059309764608,1,2,3,0.2,86177031.1853331 3603769375.011232 195244866175.91556 460706961979742.4 640446642.5255393 6151104850.1982155 66510374103.47102,False
210680649556,2,1,3,0.8,-4.945554201957014 -339.02209758400494 -22509.615932592835 -12511.355040707002 -46.327864348911 -460.9636436595164 -5113.090769620299,False
13869287705653488555348982072733956022296961678791609908505151849511964129624064,1,4,2,0.4,1.844909847610963e+28 7.644039829490482e+29 4.509339216875846e+31 1.1312332088321224e+35 2.8984096608299704e+38 7.55552644067175e+41 1.3800246926097284e+29 1.3288174325830193e+30,False
211190739418,2,1,1,0.4,-4.591944366621462 -326.47376423459343 -21871.101341582544 -11730.774170805778 -41.297643076185736,False
11918547858478021330827597126196794491119385664148169687770902256518276302503936,2,4,2,0.8,1.8680347042173437e+28 7.806023646383372e+29 4.523939183830722e+31 4.537409895492203e+31 1.131838017765587e+35 2.885308566466624e+38 7.487645878463659e+41 1.3928209481068606e+29 1.3493838482325073e+30,False
3878078301788418932211712,2,2,2,0.4,68774720.55121087 2857538981.5781803 164533830512.21713 156356855941.29553 369889917319408.44 518133991.84116584 5019299061.1919365,False
7694187126937701278348153161774360309343732911020598331806711857502964125007872,2,4,1,1.0,1.3768604118950115e+28 5.724194940965627e+29 3.3122705519099484e+31 3.3600022836247477e+31 8.422504131056577e+34 2.157793326308249e+38 5.627545606958937e+41 1.0298221481210748e+29,False
7431841499994382139392,3,2,3,0.6,3467637.717887364 144922555.25973517 8336664047.738624 537929098927.184 7891171499.629866 18689684778913.56 26091732.790768705 251515653.16729107 2718704077.836375,False
210579693625,2,1,3,0.4,-4.82834019437471 -330.3347545254275 -21929.763435772617 -12183.961468254442 -44.5147353893661 -447.2029960733666 -4933.354271926483,False
1115338770332132,3,1,1,1.0,-15713.490672474605 -1082346.9965377606 -77636300.14041303 -5725226122.77697 -32092272.576494176 -115874.67495935109,False
2477770195186422785245184,2,2,2,1.0,55191597.24607223 2267525696.4712243 130268616382.19196 125199069984.15385 295661461505885.7 416482706.53960997 4035524710.296401,False
3964256745631010166669312,2,2,3,0.8,75491505.51816216 3147175924.569003 181890742152.58893 171149058059.8538 403941507775966.0 564950311.0266848 5465314137.5574045 59409211147.98793,False
30204507203962169982976,2,2,4,0.0,-7071792.40026235 -294361195.22560275 -17003169562.784576 -15999463226.02829 -37693702822646.23 -53104390.01698253 -514485047.05124575 -5596502858.196829 -64881162223.26217,False
6501441718770333705568256,1,2,3,0.4,88925586.5916112 3680279994.6150103 202255410120.47552 478926735575782.94 665359057.8277662 6412926601.032285 69473129530.24475,False
2172289118253020365422530401983201508392936880996352,1,3,1,1.0,5.538457261526323e+17 2.3164383240662364e+19 1.3083073639341737e+21 3.19168313448247e+24 7.991576183069011e+27 4.1711027441711314e+18,False
211715536032,2,1,2,0.2,-4.538685271159554 -321.34314488702285 -21454.482617451984 -11651.472298775467 -41.15030908779088 -407.86496761065746,False
213282765809,2,1,4,0.8,-58.375560685075264 -2540.522164783522 -149379.95150676952 -122175.0978877641 -693.3700863311565 -8518.19579452738 -107410.91156085898 -1378562.8795256421,False
342143142605700297635451548589751583119217008836608,3,3,4,0.0,3.1023247017607763e+17 1.2890662042055432e+19 7.397005962260776e+20 4.771372414919642e+22 7.333559541457315e+20 1.7901922805374783e+24 4.485310867503063e+27 2.3279975742467584e+18 2.2438242577178763e+19 2.4340116030610824e+20 2.819778919350853e+21,False
2899168386202036660468233164040223849839927254011555280541250108834090105962496,2,4,2,0.4,9.12336833806844e+27 3.7943089454804166e+29 2.1830719996280227e+31 2.221790547507989e+31 5.556211389495336e+34 1.4198160761974856e+38 3.692923783781136e+41 6.792200294281498e+28 6.531842000755629e+29,False
209482427817560947390954379211001936120311209397738941004548338591759660482560,1,4,4,0.0,2.578405714071317e+27 1.0651453704209502e+29 6.295467361354008e+30 1.5780163453051412e+34 4.040713051946742e+37 1.0528916585940302e+41 1.9223546888988438e+28 1.8463854593848888e+29 1.9948338530810992e+30 2.300960289508975e+31,False
4109251556639892104010480102681723467294543703965696,3,3,3,0.0,1.0224821578456456e+18 4.23766060695134e+19 2.4307400575038165e+21 1.5664063689545165e+23 2.414431981860809e+21 5.888999941154531e+24 1.474657782919529e+28 7.676572647540179e+18 7.41920360270097e+19 8.040043203936523e+20,False
441094602417340376154112,3,2,2,0.6,25233221.621671297 1052568254.251743 60879497334.26782 3955972690609.509 57140048732.75172 134684064164204.44 188146101.8396555 1811065211.4323053,False
2143358585259643065611523647521272717148601589532425978951857931728598889136128,3,4,3,0.4,8.77262715863456e+27 3.6251629359041226e+29 2.0842353672524216e+31 1.3457851354388647e+33 2.1368935007160724e+31 5.343791364245612e+34 1.365283036960637e+38 3.550062903291806e+41 6.550451733612587e+28 6.314507547333923e+29 6.845652540462891e+30,False
827964893691356,3,1,3,0.0,-16081.414230217022 -1107042.5671846494 -79296109.89647642 -5836373703.78127 -32890608.656947922 -120222.86725692924 -1158444.5517375642 -12546381.061356232,False
445927079644297802616842912203170142278302214127616,3,3,2,0.4,3.1773394118373344e+17 1.3072496245482125e+19 7.483389623716685e+20 4.821563689786676e+22 7.498873434532706e+20 1.8287780816585555e+24 4.5800007073921535e+27 2.4016574194588754e+18 2.3326370601438593e+19,False
1213783175538050841926997848482394809538988518577076105701329622159518324490240,3,4,4,1.0,6.90399136412324e+27 2.8855855771862235e+29 1.665960017172947e+31 1.0798631602980899e+33 1.6824476489101525e+31 4.210232791933551e+34 1.0765720994250925e+38 2.8019187033838883e+41 5.204559440727443e+28 5.075132461972163e+29 5.550037013604063e+30 6.4576232593752565e+31,False
7027518501338997779385128831847180069747695586115584,3,3,3,1.0,1.3389909618085693e+18 5.574559083798838e+19 3.2170107493841355e+21 2.0840126419913303e+23 3.159864177744916e+21 7.703829724514076e+24 1.9284610955329506e+28 9.99213850628822e+18 9.618078967687948e+19 1.0414583597986821e+21,False
873590128701261754145938411890861253723878447764445047007600255081310685495296,3,4,2,0.6,5.242514539079485e+27 2.195472077965349e+29 1.268450925443035e+31 8.214769387227869e+32 1.2814646338406435e+31 3.215801370433643e+34 8.243477850091051e+37 2.1501251781088707e+41 3.9179385470180223e+28 3.769188930865029e+29,False
36139535008563838665797664768,4,1,3,0.8,1364910440.9928195 97777524642.94824 7199016520807.513 540704750080222.5 4.122755515853821e+16 2798398426426.8076 10223287757.437502 98827450649.71115 1072132358937.4858,False
13248039977939585559060856633814537265773882061892970985521417305912008001978368,3,4,1,0.4,1.935928868575504e+28 8.033825130917408e+29 4.642881469033332e+31 3.0115819985863126e+33 4.722306934701392e+31 1.1830241887085232e+35 3.0288432272241927e+38 7.894223893603165e+41 1.4325957134577604e+29,False
5143821795522815226057251905856165623387783293829120,4,3,1,0.4,1.0832073453679579e+18 4.522803808010793e+19 2.606752187622076e+21 1.6847835473705487e+23 1.1599025656034474e+25 2.55422636765674e+21 6.220952939528371e+24 1.5555230759951564e+28 8.024775333279829e+18,False
13856147097708248122277629225131138011349936779849050519444215883569731670638592,3,4,3,0.0,2.2166243425534725e+28 9.13367777600703e+29 5.250964348520558e+31 3.396220409210137e+33 5.410543998569827e+31 1.3553958762719515e+35 3.467722506451558e+38 9.026302283295374e+41 1.6701640475990832e+29 1.6266511128903432e+30 1.775883074530119e+31,False
106784971385612873659953709056,4,2,2,0.0,2402201383.2186356 167358278294.35043 12249636462812.416 918509300812346.8 7.001335939554784e+16 4995505886677.698 1.0975004588907274e+16 17907651611.5207 172816323862.6349,False
19153860583244779443879673856,4,1,4,0.8,1041372714.5425214 74876324481.74178 5530795671435.862 416553986390276.5 3.1834708316253708e+16 2124319267267.1584 7859565128.495147 76527666733.5618 837462875789.2095 9769620262069.951,False
62054326130016991764002373632,4,2,4,0.0,2028575904.7653835 142492464965.44736 10445110292542.086 783432558357066.4 5.971453665480529e+16 4169038628535.6167 9074924218077940.0 15299695049.200945 147821256837.60468 1602693886908.7993 18528824374579.203,False
4374882667253346998340422540950614841222006931718144,4,3,3,0.0,1.1037806797197124e+18 4.59283602814033e+19 2.644097979940814e+21 1.7100145798188948e+23 1.178502714772063e+25 2.6125330571717546e+21 6.388446037071116e+24 1.6038794253500889e+28 8.260701883573115e+18 7.929885290839029e+19 8.559732660056343e+20,False
155322625721064642676879523840,4,1,3,0.6,2819317852.3984694 202212770166.41153 14903197548762.668 1120245892104019.0 8.547000118616974e+16 5771563615247.1045 21134678090.891354 203206381961.01685 2190290384509.8242,False
55692007015231379649319876163673576109002773757952,4,3,4,0.8,1.3247084486188024e+17 5.543406842238774e+18 3.183800250036596e+20 2.0520128209337035e+22 1.4093674401834993e+24 3.1208533856730015e+20 7.595365564166428e+23 1.8979347855261186e+27 9.861220441064942e+17 9.516328093616523e+18 1.0348820703483226e+20 1.2016111826247436e+21,False
22014776827523455069156540416,4,2,1,0.4,1043487175.2160568 72084729581.44159 5245830801094.723 391557746229934.3 2.9736450073189028e+16 2143202449988.283 4660300599709492.0 7849437384.451447,False
10665919105780798341592667474441178629797620472043555611263084934667941328191488,4,4,4,0.0,2.1329687239606084e+28 8.86736569356246e+29 5.108945454801633e+31 3.3045624427453776e+33 2.27691852691278e+35 5.201299537494365e+31 1.3023128304135136e+35 3.33169701849561e+38 8.675178044869016e+41 1.5960146441699365e+29 1.5394301553983872e+30 1.6693863588036618e+31 1.9297513570118532e+32,False
211802619456,1,1,3,0.2,-0.764827965178021 -69.2976242229249 -3933.150680407107 -14.068462151762182 -153.59996233633967 -1748.898079788909,False
1544269614834624534634676128997403918979781478229203368164028918476129517436928,4,4,3,1.0,7.8204157229359e+27 3.221463343284517e+29 1.8444478706963164e+31 1.1872275721834944e+33 8.147599737939416e+34 1.9043709730189777e+31 4.760953642522816e+34 1.2159573157151456e+38 3.1604326270618817e+41 5.866008109110974e+28 5.692200411917508e+29 6.205417282374089e+30,False
1852709619819248853685020794843100005123947193366451082477376925661137901453312,4,4,3,0.6,8.475110789944813e+27 3.513446135164822e+29 2.0276777901154038e+31 1.316281865158293e+33 9.1092651932275e+34 2.069607845948262e+31 5.187956548541358e+34 1.3284753779743566e+38 3.461693813170508e+41 6.312062760255171e+28 6.116599084506245e+29 6.671640800129372e+30,False
799720319592599064878738180359547513718927817441280,4,3,4,0.2,4.961032963950401e+17 2.0610096237154644e+19 1.181718157563509e+21 7.62410204764673e+22 5.249675554633656e+24 1.1731801034269671e+21 2.866618254409106e+24 7.19207025054809e+27 3.7468868573066076e+18 3.6408607624289673e+19 3.967080746132974e+20 4.6020279232620543e+21,False
5193018823304331866461598103671030179927369107122393527420410454430997221998592,4,4,2,0.0,1.3496784688516317e+28 5.6045917116732884e+29 3.227477189112219e+31 2.0875761650435103e+33 1.4385206413729065e+35 3.297657653956772e+31 8.271263381991356e+34 2.1193117331841067e+38 5.525843482179394e+41 1.0071492036612871e+29 9.691281130282238e+29,False
1209238983436235603742125840935252705429746219146716986842036871268478981505024,1,4,2,0.2,5.489929153468016e+27 2.2735516079364962e+29 1.3389495354675465e+31 3.3520521187472864e+34 8.572485329183478e+37 2.2309699507049363e+41 4.140173518893516e+28 4.0202373853660805e+29,False
2026213989615129810379763624359750711890278459899904,1,3,4,0.6,6.803393163556047e+17 2.8238854582157255e+19 1.6036667561450616e+21 3.9048958468574713e+24 9.762842353702245e+27 5.104773851827504e+18 4.946752063255145e+19 5.38051395494733e+20 6.234816500048194e+21,False
2801067120489175318159329629942368609313026854713340993018876717409122169913344,1,4,3,1.0,8.879998519921056e+27 3.7094304016596155e+29 2.1688099153040752e+31 5.437948042794117e+34 1.392809289789167e+38 3.629906031134011e+41 6.677129849555257e+28 6.468230778092117e+29 7.03432014732329e+30,False
5568604482188043236671488,1,2,1,0.6,67160693.15721096 2782577918.974868 152860187594.68613 361902685879463.3 506350148.5423916,False
212198585683,1,1,2,0.4,-0.38152324830416573 -51.67129228791242 -3148.601225798342 -10.04626543372527 -99.84723564488928,False
626574606511533973484014868356194923174558325052241389165940078058976850214912,4,4,4,0.2,5.181792744231078e+27 2.1799470776506646e+29 1.2659350679187693e+31 8.232462655597148e+32 5.694775369790218e+34 1.2637839980367185e+31 3.163109791522584e+34 8.085265998384814e+37 2.1026435194368295e+41 3.9094854224972663e+28 3.7904694759474234e+29 4.1240082115857116e+30 4.781259628110062e+31,False
211748985688,1,1,4,0.0,-50.96848230786849 -2138.7152579110075 -106133.67624617503 -619.3625513473428 -7646.080146884734 -96457.29291039919 -1236607.77957166,False
189223758035540391721875401420420399670233523027968,4,3,4,0.6,2.4195806560707984e+17 1.0050282147133536e+19 5.8016327220892336e+20 3.7640058330220413e+22 2.6023985881243694e+24 5.7159509211461045e+20 1.3954595384524896e+24 3.4984259244023834e+27 1.807683058814357e+18 1.7474391899939025e+19 1.901787278385898e+20 2.2078075540205724e+21,False
20819182828640411412186255468940921904474444772193273510942456051069051994112,1,4,4,0.2,8.177593137475942e+26 3.3524488439449034e+28 1.993568785826384e+30 4.989232468166315e+33 1.2756268289409371e+37 3.3192634613257878e+40 6.099718651621428e+27 5.881974064822521e+28 6.37657291187442e+29 7.367939467624609e+30,False
617917714870001687592960,1,2,3,1.0,27537819.386450153 1137302095.2806988 62504648219.32016 147648679653309.75 205503364.8899758 1985849293.7538238 21565681518.241333,False
