loss,weight_order,prod_distance_order,time_delivery_order,lambda,thetas
79160259,1,4,4,0.4,3.340777022818281 -0.30262703314874234 -0.19666935248646397 -0.45897528630583967 0.17966085594135525 0.5197240110671282 -0.82383428693922 -0.8976795555673512 -0.7696749754567735 1.0034671541698168
81930754,1,4,4,0.6,3.5383700952310053 0.1617273416258981 -0.13838196134195177 0.07425013674171495 -0.20993756042861944 0.5413109810660256 -0.5539381478512365 -0.7832876982758078 -0.6167879650721558 1.113484304145806
81488828,1,4,4,0.8,3.5561460379845733 -0.06722086153956691 0.14478916715075596 -0.1396288356405107 0.1501895357602261 0.5642872284027072 -0.9718458540899232 -0.7449796675219991 -0.42042153271081567 1.0680628866869948
80769281,1,4,4,1.0,3.5554976965404084 -0.28400920442056143 -0.6452174143412276 -0.07118536247537603 0.09523048796930443 0.5822902139315883 -0.3203082437556796 -0.4178232358134889 -0.7883847943941753 1.0178780644400736
73428667,2,1,1,0.0,4.666995766087126 -0.2557404982569222 -1.0980001622424396 -0.5633741453248763 -1.4759517358284286
73844966,2,1,1,0.2,4.741528249085827 -0.7647608386082975 -1.008301923964871 -0.39891166275238354 -1.0213373109901887
73464253,2,1,1,0.4,4.6733244159323615 -0.4968937133415875 -1.0002981584567714 -0.7755774006991271 -1.181964321892255
74502113,2,1,1,0.6,4.8563065240661185 -0.2776874941622001 -1.1575260486756522 -0.23175891680225338 -1.0061657696950892
74923070,2,1,1,0.8,4.928125473746262 -0.5958868189790771 -0.3799078267841994 -0.5184156400896744 -0.8868110843404218
74000364,2,1,1,1.0,4.76882303884683 -0.9539394938477717 -0.5287743533913879 -0.7134988826136818 -0.9068811538760103
70803932,2,1,2,0.0,4.511393920730207 -0.7497143466637005 -1.0142775334490253 -0.4361202293784927 -0.867250994171312 -1.3135727643988033
70767329,2,1,2,0.2,4.502774576382169 -0.8799397256602474 -0.8998165230090297 -0.4837484610562701 -0.811825810516456 -1.3496403548375446
70889313,2,1,2,0.4,4.531089084581459 -1.0989717736703828 -0.8299420114607216 -0.9006206466895335 -0.9962716149778608 -0.6366410387054675
70923320,2,1,2,0.6,4.53889017850109 -0.41738607204477857 -0.8937890542026209 -0.34146806148103853 -1.081972527289779 -1.4235893698549018
71823545,2,1,2,0.8,4.741422825762497 -1.0470075992965675 -0.1777294502653666 -0.2155927568639002 -1.02272400664924 -0.9595880482105836
71356554,2,1,2,1.0,4.637636849571337 -0.7745868275673482 -0.5133728997259983 -0.19473820824766472 -1.1290618788358326 -1.1721152668855999
68711199,2,1,3,0.0,4.325633868103345 -0.23373328016603 -0.6880574783461796 -0.6728468266331996 -1.0543831984616243 -1.2486568184644653 -1.296907693440518
68659486,2,1,3,0.2,4.309751161783414 -0.46978002903449984 -0.9643591014510852 -0.7108476623538273 -1.331427449712258 -1.2428467119558018 -0.6565637140897531
69326034,2,1,3,0.4,4.507741873835767 -1.0613904431526628 -0.35298371454344096 -0.3824750660310266 -1.3129284334039135 -0.5202853582852227 -1.0136865446964534
68807278,2,1,3,0.6,4.354444810612263 -0.5441651881926096 -0.4562923166246651 -0.7289170777716169 -1.1452216242955298 -1.0860924586980094 -1.1705400062416373
69581175,2,1,3,0.8,4.58057616661105 -0.5846409761531133 -0.5362012386090947 -0.7527284438886531 -0.7238521889181836 -1.230433735802113 -0.5933124344712509
68546660,2,1,3,1.0,4.274613198379573 -0.251628832289026 -0.8474906918613938 -0.714893286203474 -1.3370424805152428 -1.323783425416704 -0.9382015959060427
79593122,2,1,4,0.0,3.8109184045575977 -0.0814941024903015 -0.5911964281966994 -0.565934846795062 -0.8303777244055319 -0.20317902091598378 -0.46674089338633296 1.1663509942647308
77371173,2,1,4,0.2,3.7616410583436664 -0.585454798992204 -0.3704023871140975 -0.41621751328428863 -0.5906824867866076 -0.4823308139126452 -0.8936647012080589 1.0788011310759573
78062025,2,1,4,0.4,3.684532860815641 -0.7821399476124518 -0.6656656002491622 -0.6588617689400236 -1.0247836328544377 -0.20075423116421276 -0.22750535068922131 1.1089967447809481
77400463,2,1,4,0.6,3.6577655165762364 -0.8009299147389358 -0.6016462443634616 -0.648278037260163 -0.6856540108250242 -0.8124488783527528 -0.19966903348018003 1.082532827047733
77510074,2,1,4,0.8,3.799696473858041 -0.03330850325163248 -0.2423682680627213 -0.16270022770674816 -0.9810070251659398 -0.7496091603558404 -0.826257772639295 1.083461119353753
78524062,2,1,4,1.0,3.6737552753998446 -0.19259912027007467 -0.416303905814244 -0.4111809318053774 -0.3558123769763573 -0.8606485037085089 -1.0000949888963337 1.1280818560592833
71880067,2,2,1,0.0,4.590603157352338 -0.8333528228885275 -0.34127753119450677 -0.5035624015251539 -0.8886336905789224 -1.4754713176667453
72155250,2,2,1,0.2,4.647551614648289 -0.9668024617201338 -0.5911690092434678 -0.3048951953027382 -0.7470953499112615 -1.2476538258588927
72620841,2,2,1,0.4,4.7420264139516295 -0.6965351988765249 -0.9246055534223439 -0.4915118972087422 -0.7394744613792037 -0.7386254115000846
73189085,2,2,1,0.6,4.854279925383441 -0.5711165814503054 -0.30845795576600654 -0.6801889837402483 -0.8093031957766883 -0.7221653963618201
72982046,2,2,1,0.8,4.813681747236048 -0.7038137696783832 -0.575685292266098 -0.5163173587654499 -0.26344754099985396 -1.098420512068714
72596714,2,2,1,1.0,4.737038601900041 -0.27034283569094064 -1.0919620341663743 -0.6825572114057845 -1.084407458861668 -0.5434829747935954
70366123,2,2,2,0.0,4.629664210885977 -0.8373908166494205 -0.38412386714702434 -1.100880096220446 -0.33394890604420013 -0.82193499865973 -0.821621964812251
69997180,2,2,2,0.2,4.534045355801379 -0.689043078937657 -0.7921966283176683 -0.17729714647225628 -0.6818229290616472 -0.9805653920145788 -1.2232099475239346
70537395,2,2,2,0.4,4.67306499586552 -0.7631389715345664 -0.3341322647919428 -0.377773013850585 -0.6548284801357281 -0.5630651128244728 -1.3386677492570516
70905980,2,2,2,0.6,4.765035460475672 -0.5186765722373935 -0.40924558238348707 -0.5470336623550426 -1.0629545734076185 -0.5855714824153218 -0.6982112910219416
70891649,2,2,2,0.8,4.761430483363669 -0.27492762719475944 -0.6023071883592195 -0.19041117216151426 -0.6937929787370136 -1.1350188757477582 -0.7541790374026244
70482545,2,2,2,1.0,4.6589605183203835 -0.4624413314639574 -0.31101109855004466 -1.039794064225273 -0.22529173179917703 -0.7309868484731467 -1.2865585069355314
68173169,2,2,3,0.0,4.36736543007082 -0.800419392730797 -0.7035518030267489 -0.5282348528668391 -0.988159686915845 -1.3515596584880916 -0.7571199640005896 -0.4441252789232189
68032155,2,2,3,0.2,4.318743066203349 -0.902964133646995 -0.4986212376098741 -0.7982916983965588 -0.5720893703689636 -0.7793049315541168 -1.2714533136417574 -0.8493639434229675
68384484,2,2,3,0.4,4.438565329322941 -0.4058173574930271 -1.0323866270657212 -0.3209915903109815 -0.6771923825998295 -1.0069965953831141 -1.1694197648246785 -0.5925765509854387
68427289,2,2,3,0.6,4.452741849712497 -0.9949044920226866 -0.4360104061443563 -0.3607140660218258 -0.2695227449159481 -0.8210520300893245 -1.1023658769748725 -1.0871734166158011
67655391,2,2,3,0.8,4.185255281936275 -0.6632525626415513 -0.5907805045214983 -0.43758733522175497 -0.7069338522018435 -1.3016398380490142 -1.195891714049883 -1.119719056603481
68631047,2,2,3,1.0,4.519837246784844 -0.8675351359528227 -1.0262638021473927 -0.12425924697901966 -0.7701267894599603 -0.5823813558084752 -0.5092853290801912 -1.146990560368169
80368228,2,2,4,0.0,3.700982794878235 -0.20135260337105043 -0.47825587438861744 -0.29565958399965003 -0.3977274115370381 -0.5391221068124772 -0.3899456795993441 -0.6127373702054374 1.211495284101222
77700015,2,2,4,0.2,3.770673905209382 -0.4073307654861184 -0.6124092096728719 -0.7873225853362212 -0.812862916930081 -0.5937439180251818 -0.20110090553351628 -0.146182096890174 1.1041696144849438
77151815,2,2,4,0.4,3.796498166613782 -0.013587171472834605 -0.6451051434532492 0.010760884906628876 -0.44029416019216694 -0.5882259853007458 -0.4808778655263514 -1.0930931935642365 1.0809720818640391
78166935,2,2,4,0.6,3.9334900751000714 -0.03028063011783503 0.06813037034220444 -0.3117208394538204 0.03479412111738379 -0.417772031450072 -1.1032708486020928 -0.742340418934053 1.1194300094666476
76261722,2,2,4,0.8,3.4945613979638095 -0.27370799258404155 -0.6310560240797292 -0.7248725145088964 -0.5075565129392611 -0.7269551097110306 -0.8134402214667303 -0.7537126289135226 1.050202006110402
80076459,2,2,4,1.0,3.7152817073937916 -0.2771064094482402 -0.48863798804716085 -0.26115949942824357 -0.3439534908609366 -0.2838958772537301 -0.533738948375392 -0.7457630343560292 1.1999916465943024
71227673,2,3,1,0.0,4.650555361786876 -0.9053029876902272 -0.297748973658176 -0.31751305969565186 -0.5480796204624663 -0.9692732763298676 -1.1501152286244425
71400819,2,3,1,0.2,4.689389301821454 -0.896183972960692 -0.302395395943909 -0.8768946664524999 -0.5381251598666289 -0.5567477379894947 -0.8994129650818037
70792486,2,3,1,0.4,4.547670304346528 -0.681732383513488 -1.109992025168463 -0.5640532979461912 -1.0313686998072162 -0.06376604439975461 -1.1422327060870694
71927019,2,3,1,0.6,4.807220149696874 -1.0766164868128922 -0.27645086097064536 -0.2964367103849821 -0.3348169817298108 -0.7467751759109831 -0.8462007409100307
72026372,2,3,1,0.8,4.829104094681176 -0.49811414346671623 -0.777240976252436 -0.4827309317270225 -0.2923104815695253 -0.8232539509473532 -0.6665625736507409
70626827,2,3,1,1.0,4.509287740288427 -0.7111238857217298 -0.923918612312815 -0.8520505567984542 -0.4952911608699025 -0.7133047911751359 -1.1125892891446525
69637476,2,3,2,0.0,4.639365559679301 -0.17744649888743627 -0.6910743948370637 -0.17465457535940346 -0.7858551808682029 -0.22581480033372717 -1.2094491555989084 -1.0519311620084932
69559992,2,3,2,0.2,4.616858486900338 -0.49467379225398345 -0.6696527639345062 -0.25822076984323744 -0.8333276705474544 -0.10517788109727061 -0.8164654722287628 -1.2795244322514332
68648121,2,3,2,0.4,4.3464170356426095 -0.5264638495076491 -0.5677103830698509 -1.00780343665218 -0.8280087919016242 -0.8361083409840327 -1.133655992011314 -0.8062071184363306
69590844,2,3,2,0.6,4.6259082752058704 -0.19425912020090316 -0.8104494928048062 -1.1252156061574787 -0.567228048076865 -0.27708591908402513 -0.9214684533094136 -0.6830367376640907
69390090,2,3,2,0.8,4.568498591493781 -0.32200107887234036 -0.7865513508606623 -0.9815391024434927 -0.9766238460952623 -0.5966205499686591 -0.7238899710125428 -0.5562750272754291
69153616,2,3,2,1.0,4.499583477460753 -0.610120337194347 -0.8838596903845307 -0.2114487055095845 -0.3886106306581035 -1.0206152936479271 -0.5494939991644674 -1.3949763083974809
67518869,2,3,3,0.0,4.324312966739326 -0.37676647430043203 -0.4464606821199593 -0.42542794533407563 -0.8618060035434181 -0.8833063745948102 -0.5307708941460696 -1.303700597173325 -1.0674162685592996
68429172,2,3,3,0.2,4.659697037585254 -0.9455528571499274 -0.21085884003823332 -0.9866660922439672 -0.3301215764804618 -0.3892750852598551 -0.6446968669237471 -0.5422463317212317 -0.723764403890391
67837329,2,3,3,0.4,4.444336751730599 -0.21853346290652842 -1.019648921311749 -0.8383311848108143 -0.9912582380050086 -0.297772683546446 -0.9762958412874151 -0.49062921280786 -0.7419987492522484
68042954,2,3,3,0.6,4.520983923744759 -0.8144612645733772 -0.5966555502387356 -0.795500442269962 -0.5323663332831098 -0.5780971803385428 -0.6188494677022899 -0.4638193948985901 -0.9316421845793178
68066909,2,3,3,0.8,4.529196782557825 -0.4589565251037129 -0.36960307788014474 -0.3138758438419341 -0.32592634031067885 -0.35640137169457725 -1.3417008959703387 -0.5739184486043477 -1.20329881735135
68563258,2,3,3,1.0,4.707574874411795 -0.347960070624933 -0.38845282783411994 -0.6164137177200888 -0.44651865702882165 -1.0483649990674546 -0.5504390022698116 -0.5940802207379786 -0.653251107531269
76067958,2,3,4,0.0,3.6895434367569844 -0.17596372220410486 -0.6715355948727347 -0.550291041577915 -0.8391122154922986 -0.24597450785180996 -0.18208598363363196 -0.4465823077593725 -0.9897896480788869 1.0471467649702975
77947764,2,3,4,0.2,3.854370103740529 -0.4290002435233005 -0.1641989416526616 -0.3445288453346484 -0.18542808463447355 0.14029951641863062 -0.7143178688180495 -0.7842947300389449 -0.4480369265383745 1.12296888843851
77787174,2,3,4,0.4,3.5972167697219035 -0.32015910076255494 -0.6472510087460511 -0.17157364741041103 -0.7837751967789363 -0.06316463159856413 -0.8622884434788824 -0.21707004852285858 -0.7772144305279144 1.1223635760928052
76047847,2,3,4,0.6,3.76353552284504 -0.8036553009195652 -0.47501852296275915 -0.41653142789305636 -0.2176151420743126 -0.37296725447138673 -0.2600432623165001 -1.0683771021581718 -0.2678747777220352 1.044280902348741
77376035,2,3,4,0.8,3.912075358084965 -0.27947646791098085 -0.9138013596557821 0.03145504004550719 0.07429612084079804 -0.37532287687175614 -0.7639340154216288 -0.22095111212174987 -0.5927865986738435 1.0980089863923899
