loss,weight_order,prod_distance_order,time_delivery_order,lambda,thetas
8809009009,1,1,1,0,644138.3489506505 91316.54225594556 -5047.374019122016 -867.053439261539
8809009010,1,1,1,0.2,644138.3489476352 91316.54226474659 -5047.374028427604 -867.0534385283681
8809009011,1,1,1,0.4,644138.3489495926 91316.54226880512 -5047.374024623973 -867.053419242118
8809009010,1,1,1,0.6,644138.3489524865 91316.54225815655 -5047.374030167145 -867.0534123792464
8809009011,1,1,1,0.8,644138.3489449025 91316.54227534967 -5047.37405021 -867.0534223322895
8809009011,1,1,1,1,644138.348944262 91316.5422779518 -5047.374033225756 -867.0534360383807
8907360043,1,1,2,0,625680.2335439412 91533.00477846758 -5081.496247162434 -971.7092149534354 12543.840825816675
8907360013,1,1,2,0.2,625680.2365646593 91533.00474075534 -5081.496265268609 -971.7091960560542 12543.838796531463
8907360058,1,1,2,0.4,625680.2321504714 91533.00481119443 -5081.4962733701495 -971.7092238707149 12543.841761033038
8907360046,1,1,2,0.6,625680.2333613493 91533.00479357615 -5081.4962596028145 -971.7092268615844 12543.840947788822
8907359983,1,1,2,0.8,625680.2398160447 91533.00471250963 -5081.496242457718 -971.7091767750384 12543.836612522011
8907360066,1,1,2,1,625680.231240114 91533.00481850693 -5081.496283017145 -971.7092291674605 12543.842372507585
8907434146,1,1,3,0,625677.319704697 91532.49650691176 -5080.408626714805 -1261.9166277483941 12544.008216034768 93.78293456330566
8907434061,1,1,3,0.2,625677.3278690747 91532.4963682342 -5080.408588081372 -1261.9351481035262 12544.002649555963 93.7919369140484
8907434193,1,1,3,0.4,625677.3193405265 91532.49678494193 -5080.408914827472 -1261.8071343008546 12544.008943059696 93.72977638163708
8907434096,1,1,3,0.6,625677.3199517787 91532.4961955592 -5080.408350888445 -1262.0323071764099 12544.007540546627 93.83909593463004
8907434146,1,1,3,0.8,625677.313469287 91532.49619701738 -5080.408295472729 -1262.0642380540942 12544.011754131534 93.85458933294116
8907434144,1,1,3,1,625677.3175770812 91532.49638911536 -5080.408507635181 -1261.973177844362 12544.009395811456 93.81038614424321
9274699026,1,1,4,0,599274.657500984 91548.14636571889 -5436.910996153335 -316.4559742855575 117844.32432456184 -218.95614251043364 -42212.657693889094
9274700684,1,1,4,0.2,599274.5822019584 91548.14705945688 -5436.91204962206 -316.31889139535053 117844.53130289113 -219.02247071638098 -42212.73263199809
9274697725,1,1,4,0.4,599274.7245967706 91548.14618258482 -5436.910551843537 -316.40377430314436 117844.1440806771 -218.98167764760956 -42212.59261574082
9274699576,1,1,4,0.6,599274.6379865041 91548.1468390641 -5436.911592607279 -316.307022971113 117844.38136064255 -219.02839256856078 -42212.67851744344
9274698902,1,1,4,0.8,599274.6614154106 91548.14622836551 -5436.910866109533 -316.4996194772528 117844.31260540047 -218.93496645904776 -42212.65340627948
9274700666,1,1,4,1,599274.571360143 91548.14652367156 -5436.911526842463 -316.54501494728345 117844.55411941247 -218.9126702590165 -42212.74054866721
9213253783,1,2,1,0,609481.0236019471 91023.93043463331 -4911.15286489125 30978.988418885183 -1046.5961258982695
9213253697,1,2,1,0.2,609481.0279316157 91023.9304047087 -4911.1528491018735 30978.985801465285 -1046.5960568106652
9213253811,1,2,1,0.4,609481.0221956646 91023.9304364812 -4911.152863514833 30978.98926962688 -1046.5961227747102
9213253853,1,2,1,0.6,609481.0200773136 91023.93045823801 -4911.15284438826 30978.990550318595 -1046.5961624005654
9213253753,1,2,1,0.8,609481.0252162635 91023.93044480542 -4911.152857796321 30978.98744228811 -1046.5961038027742
9213253836,1,2,1,1,609481.0208822945 91023.93044019613 -4911.152854920986 30978.990064180634 -1046.5961215051766
9628477768,1,2,2,0,577402.3377478842 91131.79885315092 -4878.081261786776 38092.02724024816 -1169.689691077281 18130.984503071722
9628477923,1,2,2,0.2,577402.3301183042 91131.7988904089 -4878.081273888906 38092.029567297286 -1169.6897294371447 18130.987873604863
9628478270,1,2,2,0.4,577402.3130738946 91131.79897246225 -4878.08123965528 38092.03472698418 -1169.689829507252 18130.99544629251
9628478444,1,2,2,0.6,577402.3044444815 91131.79899017145 -4878.08125601369 38092.03738639182 -1169.6898777289857 18130.99922947028
9628478063,1,2,2,0.8,577402.3232577731 91131.79891712185 -4878.081273449022 38092.03167801363 -1169.689764556173 18130.990884997234
9628477739,1,2,2,1,577402.339235841 91131.798868249 -4878.081260499504 38092.02678115576 -1169.6896683808982 18130.983850913533
9630731648,1,2,3,0,577356.7541761931 91122.26500249894 -4871.704070246821 38122.96858861276 -4292.105687674516 18128.427790275455 1646.647488019493
9630731309,1,2,3,0.2,577356.7689949437 91122.26512176625 -4871.704206969702 38122.96381142741 -4292.053876168652 18128.421624549446 1646.6223358049972
9630731528,1,2,3,0.4,577356.7546097575 91122.26542102684 -4871.704425642707 38122.967670744205 -4291.963642622994 18128.428735597638 1646.578523700717
9630732003,1,2,3,0.6,577356.7359038956 91122.26512750298 -4871.704120772214 38122.97405592266 -4292.084600361465 18128.436021616788 1646.6372464754625
9630731973,1,2,3,0.8,577356.7419141948 91122.26480909358 -4871.703834069537 38122.97282373064 -4292.197826119933 18128.432485800768 1646.6922197309138
9630731704,1,2,3,1,577356.7516955977 91122.26499149065 -4871.704067230773 38122.969386875695 -4292.112284873554 18128.428827796044 1646.65069060551
9743625154,1,2,4,0,560345.4760084975 91195.60010279196 -5228.589236404596 33942.594858828816 -3403.953023548209 113293.47875088814 1341.4740986746083 -39243.33489382237
9743626180,1,2,4,0.2,560345.4252833892 91195.6000472263 -5228.589422734545 33942.59735084205 -3404.045969997615 113293.60792499073 1341.5193680071409 -39243.381559865404
9743624221,1,2,4,0.4,560345.5240695371 91195.5996189912 -5228.588550774923 33942.5942563022 -3404.062764711091 113293.34736263288 1341.527232389254 -39243.28726768036
9743624788,1,2,4,0.6,560345.4959728532 91195.59962722728 -5228.588690286449 33942.59475499843 -3404.100279508646 113293.42416139011 1341.5455321207928 -39243.31522906387
9743626570,1,2,4,0.8,560345.4046028933 91195.60041860098 -5228.58988294953 33942.59779449655 -3403.9433441875217 113293.66285323269 1341.469603111093 -39243.40133353643
