mse,weight_order,prod_distance_order,time_delivery_order,thetas
9860558514,2,1,1,4300.614072642354 10927.485887754085 -74.89452218167114 140.64516317676032 8108.805051637136
9449739318,2,1,2,4347.545461255867 11001.476389072912 -75.63652469917565 141.57921198801412 11241.21804701503 -371.22332579412114
9388216522,2,1,3,4134.300131111151 10836.270034532483 -74.09357148457624 136.2027357444233 6947.958646986133 1763.5660217095729 -136.60043607944363
