mse,weight_order,prod_distance_order,time_delivery_order,thetas
9867551095,2,1,1,4117.806850161368 10933.109592023235 -74.9506153171402 140.75421283305292 8088.573732438343
9495998167,2,1,2,4163.196926268261 11019.827147140622 -75.81296164396623 142.0566521265649 10812.536818391958 -343.19022792152
9410571134,2,1,3,3955.7518435962334 10844.293155367177 -74.17160700809933 136.39223250139125 6670.047697898224 1808.5926052941338 -138.57502096296525
