mse,weight_order,prod_distance_order,time_delivery_order,thetas
397936051055.51227,1,1,1,20206.600990860454 0.2144945206155695 0.2830245320320166 -0.28808611096140213
402325681176.32764,1,1,3,16991.91539351385 0.9407834249907543 -0.3261874357355732 -0.04642493425648331 0.7017309719083169 0.29346939117547044
356372784922.6605,3,1,1,67310.42795946867 0.5644136942883391 -0.17271275605354575 -0.17138891593428696 0.6663002479418185 -0.5567477603348687
362204547847.3724,3,1,3,78346.0578074242 -0.7277709387109865 -0.6302483373121728 -0.7383729100440422 0.6935418552450365 0.36579529586900095 0.7325019620637008 -0.15864041481495805
