mse,weight_order,prod_distance_order,time_delivery_order,thetas
9846773064,2,1,1,4665.863033984462 10917.849036323436 -74.79866763990746 140.45271519907445 8138.214967392739
9360177810,2,1,2,4714.5823790240365 10965.362851061964 -75.2892437455296 140.64061576978497 12082.575952333646 -426.24639047720325
9343788553,2,1,3,4490.702293251827 10820.238551017585 -73.93758060251866 135.82512484299232 7501.74133053208 1673.8464437075256 -132.6659810817352
