mse,weight_order,prod_distance_order,time_delivery_order,thetas
9853637817,2,1,1,4483.296166156588 10922.429855210932 -74.84418422358436 140.545174515408 8125.1340608055525
9404473658,2,1,2,4531.338505749153 10983.320767588504 -75.46194059326884 141.10723180168816 11664.542713051675 -398.9072747386976
9365955700,2,1,3,4312.616760806463 10828.24979595623 -74.01553931196305 136.01371012190913 7225.189359435471 1718.651094258377 -134.63078514817923
